Greener Homes Program - Eligible Ground Source Heat Pumps,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
Note- Direct Expansion systems are not eligible,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CL- Closed loop,,,,,,,,,,,,,,,,
OL - Open loop,,,,,,,,,,,,,,,,
COP - Coefficient of performance,,,,,,,,,,,,,,,,
,,,CLOSED LOOP (CL),,,,,,OPEN LOOP (OL),,,,,,,
AHRI Certified Reference No.,Brand name,Model number,"CL Cooling capacity
kW", CL Cooling capacity Btu/hour,"CL Heating capacity
kW","CL Heating capacity
Btu/hour",CL COP cooling ,CL COP heating,"OL Cooling capacity
kW","OL Cooling capacity
Btu/hour","OL Heating capacity 
kW","OL Heating capacity
Btu/hour",OL COP cooling,OL COP heating,,
8738078,Tetco,TVS048*4,14.8,50500,11.61,39600,5.16,3.6,15.65,53400,14.1,48100,6.62,4.4,,
8737984,Tetco,TVS060,17.58,60000,13.75,46900,4.95,3.6,18.55,63300,17.2,58700,6.24,4.3,,
8737972,Tetco,TVS060*****1,18.02,61500,13.57,46300,5.33,3.8,19.05,65000,17.03,58100,6.68,4.6,,
8737987,Tetco,TVS060*2,17.58,60000,13.75,46900,4.95,3.6,18.55,63300,17.2,58700,6.24,4.3,,
8737975,Tetco,TVS060*2***1,18.02,61500,13.57,46300,5.33,3.8,19.05,65000,17.03,58100,6.68,4.6,,
8737990,Tetco,TVS060*3,17.58,60000,13.75,46900,4.95,3.6,18.55,63300,17.2,58700,6.24,4.3,,
8737978,Tetco,TVS060*3***1,18.02,61500,13.57,46300,5.33,3.8,19.05,65000,17.03,58100,6.68,4.6,,
8737993,Tetco,TVS060*4,17.58,60000,13.75,46900,4.95,3.6,18.55,63300,17.2,58700,6.24,4.3,,
8738165,Tetco,TVS072,20.54,70100,15.59,53200,4.43,3.3,21.86,74600,19.49,66500,5.6,4,,
8740344,Tetco,TVS072*****1,20.78,70900,15.5,52900,4.6,3.4,22.16,75600,19.4,66200,5.77,4.1,,
8738168,Tetco,TVS072*2,20.54,70100,15.59,53200,4.43,3.3,21.86,74600,19.49,66500,5.6,4,,
8740347,Tetco,TVS072*2***1,20.78,70900,15.5,52900,4.6,3.4,22.16,75600,19.4,66200,5.77,4.1,,
8738171,Tetco,TVS072*3,20.54,70100,15.59,53200,4.43,3.3,21.86,74600,19.49,66500,5.6,4,,
8740350,Tetco,TVS072*3***1,20.78,70900,15.5,52900,4.6,3.4,22.16,75600,19.4,66200,5.77,4.1,,
8738174,Tetco,TVS072*4,20.54,70100,15.59,53200,4.43,3.3,21.86,74600,19.49,66500,5.6,4,,
7795916,Tetco,TVT024,7.56,25800,5.69,19400,5.45,4,8.09,27600,7,23900,6.98,4.6,,
7795920,Tetco,TVT024*2,7.56,25800,5.69,19400,5.45,4,8.09,27600,7,23900,6.98,4.6,,
7795923,Tetco,TVT024*3,7.56,25800,5.69,19400,5.45,4,8.09,27600,7,23900,6.98,4.6,,
7795926,Tetco,TVT024*A,7.56,25800,5.69,19400,5.45,4,8.09,27600,7,23900,6.98,4.6,,
205145430,Tetco,TVT030*****1,9.44,32200,7.12,24300,5.39,3.8,9.99,34100,8.88,30300,6.77,4.6,,
205145431,Tetco,TVT030*2***1,9.44,32200,7.12,24300,5.39,3.8,9.99,34100,8.88,30300,6.77,4.6,,
205145432,Tetco,TVT030*3***1,9.44,32200,7.12,24300,5.39,3.8,9.99,34100,8.88,30300,6.77,4.6,,
205145529,Tetco,TVT030*A***1,9.44,32200,7.12,24300,5.39,3.8,9.99,34100,8.88,30300,6.77,4.6,,
7795945,Tetco,TVT036,10.96,37400,8.65,29500,5.19,3.9,11.72,40000,10.81,36900,6.68,4.6,,
7795948,Tetco,TVT036*2,10.96,37400,8.65,29500,5.19,3.9,11.72,40000,10.81,36900,6.68,4.6,,
7795951,Tetco,TVT036*3,10.96,37400,8.65,29500,5.19,3.9,11.72,40000,10.81,36900,6.68,4.6,,
7795954,Tetco,TVT036*A,10.96,37400,8.65,29500,5.19,3.9,11.72,40000,10.81,36900,6.68,4.6,,
205145530,Tetco,TVT042*****1,13.45,45900,9.5,32400,5.42,3.9,14.42,49200,11.75,40100,7.03,4.6,,
205145439,Tetco,TVT042*2***1,13.45,45900,9.5,32400,5.42,3.9,14.42,49200,11.75,40100,7.03,4.6,,
205145531,Tetco,TVT042*3***1,13.45,45900,9.5,32400,5.42,3.9,14.42,49200,11.75,40100,7.03,4.6,,
8735512,Tetco,TVT048,15.03,51300,11.22,38300,5.54,3.9,16.03,54700,13.75,46900,7.18,4.6,,
8735567,Tetco,TVT048*2,15.03,51300,11.22,38300,5.54,3.9,16.03,54700,13.75,46900,7.18,4.6,,
8735721,Tetco,TVT048*3,15.03,51300,11.22,38300,5.54,3.9,16.03,54700,13.75,46900,7.18,4.6,,
8735778,Tetco,TVT048*A,15.03,51300,11.22,38300,5.54,3.9,16.03,54700,13.75,46900,7.18,4.6,,
8738033,Tetco,TVT060,17.85,60900,13.57,46300,5.16,3.8,18.82,64200,16.85,57500,6.45,4.5,,
8738036,Tetco,TVT060*2,17.85,60900,13.57,46300,5.16,3.8,18.82,64200,16.85,57500,6.45,4.5,,
8738039,Tetco,TVT060*3,17.85,60900,13.57,46300,5.16,3.8,18.82,64200,16.85,57500,6.45,4.5,,
8738042,Tetco,TVT060*A,17.85,60900,13.57,46300,4.95,3.7,18.82,64200,16.85,57500,6.18,4.4,,
8740217,Tetco,TVT072,20.19,68900,15.18,51800,4.63,3.4,21.34,72800,18.96,64700,5.77,4.1,,
8740220,Tetco,TVT072*2,20.19,68900,15.18,51800,4.63,3.4,21.34,72800,18.96,64700,5.77,4.1,,
8740223,Tetco,TVT072*3,20.19,68900,15.18,51800,4.63,3.4,21.34,72800,18.96,64700,5.77,4.1,,
6993450,Tetco,TWS036,10.58,36100,9.26,31600,5.07,3.1,10.93,37300,12.05,41100,6.62,4,,
7012632,Tetco,TWS036*2,10.58,36100,9.26,31600,5.07,3.1,10.93,37300,12.05,41100,6.62,4,,
7012635,Tetco,TWS036*3,10.58,36100,9.26,31600,5.07,3.1,10.93,37300,12.05,41100,6.62,4,,
6993453,Tetco,TWS048,14.48,49400,13.39,45700,4.87,3.2,15.24,52000,16.76,57200,6.42,3.9,,
7012638,Tetco,TWS048*2,14.48,49400,13.39,45700,4.87,3.2,15.24,52000,16.76,57200,6.42,3.9,,
7012641,Tetco,TWS048*3,14.48,49400,13.39,45700,4.87,3.2,15.24,52000,16.76,57200,6.42,3.9,,
6993456,Tetco,TWS060,17.03,58100,15.74,53700,4.87,3.2,18.32,62500,19.78,67500,6.42,3.9,,
7012644,Tetco,TWS060*2,17.03,58100,15.74,53700,4.87,3.2,18.32,62500,19.78,67500,6.42,3.9,,
7012647,Tetco,TWS060*3,17.03,58100,15.74,53700,4.87,3.2,18.32,62500,19.78,67500,6.42,3.9,,
6993459,Tetco,TWS072,21.25,72500,18.4,62800,4.89,3.1,22.36,76300,23.91,81600,6.27,4,,
7012650,Tetco,TWS072*2,21.25,72500,18.4,62800,4.89,3.1,22.36,76300,23.91,81600,6.27,4,,
7012653,Tetco,TWS072*3,21.25,72500,18.4,62800,4.89,3.1,22.36,76300,23.91,81600,6.27,4,,
6993467,Tetco,TWS084,24.71,84300,20.54,70100,4.72,3.1,26.96,92000,26.7,91100,6.01,3.9,,
6999263,Tetco,TWS084*2,24.71,84300,20.54,70100,4.72,3.1,26.96,92000,26.7,91100,6.01,3.9,,
7012656,Tetco,TWS084*3,24.71,84300,20.54,70100,4.72,3.1,26.96,92000,26.7,91100,6.01,3.9,,
202514055,Tetco,TWT060,16.97,57900,15.36,52400,4.63,3.1,18.26,62300,19.61,66900,6.07,3.9,,
202434765,Tetco,TWT060*2,16.97,57900,15.36,52400,4.63,3.1,18.26,62300,19.61,66900,6.07,3.9,,
202434766,Tetco,TWT060*3,16.97,57900,15.36,52400,4.63,3.1,18.26,62300,19.61,66900,6.07,3.9,,
6886023,Tetco,TWT092C,29.37,100200,27.08,92400,4.45,3.1,31.39,107100,34.29,117000,5.8,3.8,,
6886026,Tetco,TWT092C2,29.37,100200,27.08,92400,4.45,3.1,31.39,107100,34.29,117000,5.8,3.8,,
6886029,Tetco,TWT092C3,29.37,100200,27.08,92400,4.45,3.1,31.39,107100,34.29,117000,5.8,3.8,,
5646345,Tetco,TXT024D,7.97,27200,5.8,19800,5.95,4.3,8.67,29600,7.24,24700,7.88,5.2,,
5646348,Tetco,TXT024D2,7.97,27200,5.8,19800,5.95,4.3,8.67,29600,7.24,24700,7.88,5.2,,
5646351,Tetco,TXT024D3,7.97,27200,5.8,19800,5.95,4.3,8.67,29600,7.24,24700,7.88,5.2,,
5646373,Tetco,TXT036D,11.4,38900,8.56,29200,5.36,4.2,12.37,42200,10.84,37000,7.03,5.1,,
5646376,Tetco,TXT036D2,11.4,38900,8.56,29200,5.36,4.2,12.37,42200,10.84,37000,7.03,5.1,,
5646379,Tetco,TXT036D3,11.4,38900,8.56,29200,5.36,4.2,12.37,42200,10.84,37000,7.03,5.1,,
5646393,Tetco,TXT048D,14.36,49000,11.2,38200,5.01,3.9,15.56,53100,13.89,47400,6.48,4.6,,
5646396,Tetco,TXT048D2,14.36,49000,11.2,38200,5.01,3.9,15.56,53100,13.89,47400,6.48,4.6,,
5646399,Tetco,TXT048D3,14.36,49000,11.2,38200,5.01,3.9,15.56,53100,13.89,47400,6.48,4.6,,
5440543,Tetco,TXT060D,18.46,63000,13.98,47700,5.22,3.7,19.84,67700,17.58,60000,6.57,4.5,,
5440575,Tetco,TXT060D2,18.46,63000,13.98,47700,5.22,3.7,19.84,67700,17.58,60000,6.57,4.5,,
5440705,Tetco,TXT060D3,18.46,63000,13.98,47700,5.22,3.7,19.84,67700,17.58,60000,6.57,4.5,,
5440557,Tetco,TXT072D,20.84,71100,16.38,55900,5.01,3.6,22.16,75600,20.6,70300,6.18,4.3,,
5440578,Tetco,TXT072D2,20.84,71100,16.38,55900,5.01,3.6,22.16,75600,20.6,70300,6.18,4.3,,
5440710,Tetco,TXT072D3,20.84,71100,16.38,55900,5.01,3.6,22.16,75600,20.6,70300,6.18,4.3,,
8332380,Tetco,TYT024,7.94,27100,5.57,19000,5.83,4.3,8.56,29200,6.86,23400,7.53,5.3,,
8332472,Tetco,TYT024*2,7.94,27100,5.57,19000,5.83,4.3,8.56,29200,6.86,23400,7.53,5.3,,
8332563,Tetco,TYT024*3,7.94,27100,5.57,19000,5.83,4.3,8.56,29200,6.86,23400,7.53,5.3,,
7487654,Tetco,TYT036,12.07,41200,8.53,29100,6.13,4.5,12.98,44300,10.99,37500,7.91,5.5,,
7487655,Tetco,TYT036*2,12.07,41200,8.53,29100,6.13,4.5,12.98,44300,10.99,37500,7.91,5.5,,
7487660,Tetco,TYT036*3,12.07,41200,8.53,29100,6.13,4.5,12.98,44300,10.99,37500,7.91,5.5,,
7487663,Tetco,TYT048,15.62,53300,11.69,39900,5.92,4.3,16.73,57100,14.51,49500,7.68,5.2,,
7487664,Tetco,TYT048*2,15.62,53300,11.69,39900,5.92,4.3,16.73,57100,14.51,49500,7.68,5.2,,
7487669,Tetco,TYT048*3,15.62,53300,11.69,39900,5.92,4.3,16.73,57100,14.51,49500,7.68,5.2,,
8077725,Tetco,TYT060,18.84,64300,14.42,49200,5.66,4.1,20.13,68700,18.08,61700,7.27,4.9,,
8077728,Tetco,TYT060*2,18.84,64300,14.42,49200,5.66,4.1,20.13,68700,18.08,61700,7.27,4.9,,
8077731,Tetco,TYT060*3,18.84,64300,14.42,49200,5.66,4.1,20.13,68700,18.08,61700,7.27,4.9,,
8077737,Tetco,TYT072,21.07,71900,16.47,56200,5.28,3.8,22.74,77600,20.84,71100,6.8,4.6,,
8077740,Tetco,TYT072*2,21.07,71900,16.47,56200,5.28,3.8,22.74,77600,20.84,71100,6.8,4.6,,
8077743,Tetco,TYT072*3,21.07,71900,16.47,56200,5.28,3.8,22.74,77600,20.84,71100,6.8,4.6,,
10346274,Tetco,TZS006,2.02,6900,1.52,5200,5.01,3.5,2.23,7600,1.88,6400,6.8,4.3,,
10346382,Tetco,TZS006*9,1.9,6500,1.47,5000,4.75,3.3,2.11,7200,1.79,6100,6.45,4.1,,
10346379,Tetco,TZS006*A,1.9,6500,1.47,5000,4.75,3.3,2.11,7200,1.79,6100,6.45,4.1,,
10346278,Tetco,TZS009,2.81,9600,2.2,7500,4.89,3.5,3.08,10500,2.78,9500,6.71,4.2,,
10346390,Tetco,TZS009*9,2.7,9200,2.08,7100,4.66,3.3,2.93,10000,2.64,9000,6.36,4,,
10346387,Tetco,TZS009*A,2.7,9200,2.08,7100,4.66,3.3,2.93,10000,2.64,9000,6.36,4,,
10346375,Tetco,TZS012,3.31,11300,2.78,9500,4.13,3.2,3.63,12400,3.43,11700,5.48,3.7,,
10347150,Tetco,TZS012*9,3.31,11300,2.78,9500,4.13,3.2,3.63,12400,3.43,11700,5.48,3.7,,
10347147,Tetco,TZS012*A,3.31,11300,2.78,9500,4.13,3.2,3.63,12400,3.43,11700,5.48,3.7,,
202146919,Tetco,TZS015,4.25,14500,3.31,11300,5.01,3.9,4.72,16100,4.19,14300,7.15,4.7,,
10259046,Tetco,TZS015******B,4.48,15300,3.25,11100,5.63,3.8,,,,,,,,
202146921,Tetco,TZS015*****1,4.16,14200,3.28,11200,5.16,3.9,4.57,15600,4.19,14300,7.3,4.8,,
10259037,Tetco,TZS015*****1B,4.45,15200,3.19,10900,5.95,3.9,,,,,,,,
202146920,Tetco,TZS015*A,4.25,14500,3.31,11300,5.01,3.9,4.72,16100,4.19,14300,7.15,4.7,,
10259049,Tetco,TZS015*A****B,4.48,15300,3.25,11100,5.63,3.8,,,,,,,,
202147699,Tetco,TZS015*A***1,4.16,14200,3.28,11200,5.16,3.9,4.57,15600,4.19,14300,7.3,4.8,,
10259040,Tetco,TZS015*A***1B,4.45,15200,3.19,10900,5.95,3.9,,,,,,,,
202146930,Tetco,TZS017,5.25,17900,4.02,13700,5.01,3.7,5.63,19200,4.95,16900,6.59,4.5,,
10259064,Tetco,TZS017******B,5.36,18300,3.93,13400,5.45,3.7,,,,,,,,
202146932,Tetco,TZS017*****1,5.22,17800,3.96,13500,5.33,3.9,5.69,19400,4.89,16700,7.3,4.7,,
10259056,Tetco,TZS017*****1B,5.3,18100,3.81,13000,6.01,3.8,,,,,,,,
202146931,Tetco,TZS017*A,5.25,17900,4.02,13700,5.01,3.7,5.63,19200,4.95,16900,6.59,4.5,,
10259067,Tetco,TZS017*A****B,5.36,18300,3.93,13400,5.45,3.7,,,,,,,,
202146933,Tetco,TZS017*A***1,5.22,17800,3.96,13500,5.33,3.9,5.69,19400,4.89,16700,7.3,4.7,,
10259059,Tetco,TZS017*A***1B,5.3,18100,3.81,13000,6.01,3.8,,,,,,,,
202146940,Tetco,TZS018,5.69,19400,4.34,14800,4.54,3.5,6.13,20900,5.45,18600,6.07,4.2,,
9910542,Tetco,TZS018******B,6.01,20500,4.22,14400,5.33,3.6,,,,,,,,
202146942,Tetco,TZS018*****1,5.89,20100,4.13,14100,5.48,3.7,6.27,21400,5.13,17500,7.62,4.7,,
9910451,Tetco,TZS018*****1B,6.1,20800,4.16,14200,6.01,3.8,,,,,,,,
202146941,Tetco,TZS018*A,5.69,19400,4.34,14800,4.54,3.5,6.13,20900,5.45,18600,6.07,4.2,,
9910545,Tetco,TZS018*A****B,6.01,20500,4.22,14400,5.33,3.6,,,,,,,,
202147702,Tetco,TZS018*A***1,5.89,20100,4.13,14100,5.48,3.7,6.27,21400,5.13,17500,7.62,4.7,,
9910454,Tetco,TZS018*A***1B,6.1,20800,4.16,14200,6.01,3.8,,,,,,,,
202146961,Tetco,TZS024,7.53,25700,5.42,18500,5.1,3.6,8.03,27400,6.95,23700,6.71,4.3,,
9910566,Tetco,TZS024******B,7.39,25200,5.45,18600,5.48,3.7,,,,,,,,
202146966,Tetco,TZS024*****1,7.68,26200,5.28,18000,5.74,3.9,8.18,27900,6.71,22900,7.71,4.8,,
9910550,Tetco,TZS024*****1B,7.65,26100,5.45,18600,6.3,3.9,,,,,,,,
202146962,Tetco,TZS024*2,7.53,25700,5.42,18500,5.1,3.6,8.03,27400,6.95,23700,6.71,4.3,,
9910569,Tetco,TZS024*2****B,7.39,25200,5.45,18600,5.48,3.7,,,,,,,,
202146967,Tetco,TZS024*2***1,7.68,26200,5.28,18000,5.74,3.9,8.18,27900,6.71,22900,7.71,4.8,,
9910553,Tetco,TZS024*2***1B,7.65,26100,5.45,18600,6.3,3.9,,,,,,,,
202146963,Tetco,TZS024*3,7.53,25700,5.42,18500,5.1,3.6,8.03,27400,6.95,23700,6.71,4.3,,
9910572,Tetco,TZS024*3****B,7.39,25200,5.45,18600,5.48,3.7,,,,,,,,
202146968,Tetco,TZS024*3***1,7.68,26200,5.28,18000,5.74,3.9,8.18,27900,6.71,22900,7.71,4.8,,
9910556,Tetco,TZS024*3***1B,7.65,26100,5.45,18600,6.3,3.9,,,,,,,,
202146964,Tetco,TZS024*4,7.53,25700,5.42,18500,5.1,3.6,8.03,27400,6.95,23700,6.71,4.3,,
9910575,Tetco,TZS024*4****B,7.39,25200,5.45,18600,5.48,3.7,,,,,,,,
202146965,Tetco,TZS024*A,7.53,25700,5.42,18500,5.1,3.6,8.03,27400,6.95,23700,6.71,4.3,,
9910578,Tetco,TZS024*A****B,7.39,25200,5.45,18600,5.48,3.7,,,,,,,,
202146969,Tetco,TZS024*A***1,7.68,26200,5.28,18000,5.74,3.9,8.18,27900,6.71,22900,7.71,4.8,,
9910559,Tetco,TZS024*A***1B,7.65,26100,5.45,18600,6.3,3.9,,,,,,,,
202146984,Tetco,TZS030,8.7,29700,6.71,22900,5.19,3.6,9.32,31800,8.18,27900,6.86,4.5,,
9910602,Tetco,TZS030******B,8.88,30300,6.42,21900,5.6,3.7,,,,,,,,
202146989,Tetco,TZS030*****1,8.5,29000,6.36,21700,5.51,3.8,9.06,30900,7.71,26300,7.21,4.7,,
9910586,Tetco,TZS030*****1B,9,30700,6.3,21500,6.07,4,,,,,,,,
202146985,Tetco,TZS030*2,8.7,29700,6.71,22900,5.19,3.6,9.32,31800,8.18,27900,6.86,4.5,,
9910605,Tetco,TZS030*2****B,8.88,30300,6.42,21900,5.6,3.7,,,,,,,,
202146990,Tetco,TZS030*2***1,8.5,29000,6.36,21700,5.51,3.8,9.06,30900,7.71,26300,7.21,4.7,,
9910589,Tetco,TZS030*2***1B,9,30700,6.3,21500,6.07,4,,,,,,,,
202146986,Tetco,TZS030*3,8.7,29700,6.71,22900,5.19,3.6,9.32,31800,8.18,27900,6.86,4.5,,
9910608,Tetco,TZS030*3****B,8.88,30300,6.42,21900,5.6,3.7,,,,,,,,
202147707,Tetco,TZS030*3***1,8.5,29000,6.36,21700,5.51,3.8,9.06,30900,7.71,26300,7.21,4.7,,
9910592,Tetco,TZS030*3***1B,9,30700,6.3,21500,6.07,4,,,,,,,,
202146987,Tetco,TZS030*4,8.7,29700,6.71,22900,5.19,3.6,9.32,31800,8.18,27900,6.86,4.5,,
9910611,Tetco,TZS030*4****B,8.88,30300,6.42,21900,5.6,3.7,,,,,,,,
202146988,Tetco,TZS030*A,8.7,29700,6.71,22900,5.19,3.6,9.32,31800,8.18,27900,6.86,4.5,,
9910614,Tetco,TZS030*A****B,8.88,30300,6.42,21900,5.6,3.7,,,,,,,,
202147708,Tetco,TZS030*A***1,8.5,29000,6.36,21700,5.51,3.8,9.06,30900,7.71,26300,7.21,4.7,,
9910595,Tetco,TZS030*A***1B,9,30700,6.3,21500,6.07,4,,,,,,,,
202147009,Tetco,TZS036,10.73,36600,8.29,28300,5.25,3.7,11.58,39500,10.2,34800,7.06,4.4,,
9910638,Tetco,TZS036******B,11.02,37600,8.15,27800,5.3,3.7,,,,,,,,
202147014,Tetco,TZS036*****1,10.9,37200,8.06,27500,5.51,3.9,11.58,39500,9.85,33600,7.24,4.6,,
9910622,Tetco,TZS036*****1B,11.25,38400,8.09,27600,5.72,4,,,,,,,,
202147010,Tetco,TZS036*2,10.73,36600,8.29,28300,5.25,3.7,11.58,39500,10.2,34800,7.06,4.4,,
9910641,Tetco,TZS036*2****B,11.02,37600,8.15,27800,5.3,3.7,,,,,,,,
202147015,Tetco,TZS036*2***1,10.9,37200,8.06,27500,5.51,3.9,11.58,39500,9.85,33600,7.24,4.6,,
9910625,Tetco,TZS036*2***1B,11.25,38400,8.09,27600,5.72,4,,,,,,,,
202147011,Tetco,TZS036*3,10.73,36600,8.29,28300,5.25,3.7,11.58,39500,10.2,34800,7.06,4.4,,
9910644,Tetco,TZS036*3****B,11.02,37600,8.15,27800,5.3,3.7,,,,,,,,
202147016,Tetco,TZS036*3***1,10.9,37200,8.06,27500,5.51,3.9,11.58,39500,9.85,33600,7.24,4.6,,
9910628,Tetco,TZS036*3***1B,11.25,38400,8.09,27600,5.72,4,,,,,,,,
202147012,Tetco,TZS036*4,10.73,36600,8.29,28300,5.25,3.7,11.58,39500,10.2,34800,7.06,4.4,,
9910647,Tetco,TZS036*4****B,11.02,37600,8.15,27800,5.3,3.7,,,,,,,,
202147013,Tetco,TZS036*A,10.73,36600,8.29,28300,5.25,3.7,11.58,39500,10.2,34800,7.06,4.4,,
9910650,Tetco,TZS036*A****B,11.02,37600,8.15,27800,5.3,3.7,,,,,,,,
202147017,Tetco,TZS036*A***1,10.9,37200,8.06,27500,5.51,3.9,11.58,39500,9.85,33600,7.24,4.6,,
9910631,Tetco,TZS036*A***1B,11.25,38400,8.09,27600,5.72,4,,,,,,,,
202147030,Tetco,TZS042,12.05,41100,9.29,31700,5.25,3.7,12.95,44200,11.4,38900,6.95,4.5,,
9910674,Tetco,TZS042******B,12.72,43400,9.61,32800,5.8,3.9,,,,,,,,
202147034,Tetco,TZS042*****1,11.93,40700,8.85,30200,5.63,3.8,12.81,43700,10.99,37500,7.5,4.5,,
9910662,Tetco,TZS042*****1B,12.92,44100,9.44,32200,6.18,4.1,,,,,,,,
202147031,Tetco,TZS042*2,12.05,41100,9.29,31700,5.25,3.7,12.95,44200,11.4,38900,6.95,4.5,,
9910677,Tetco,TZS042*2****B,12.72,43400,9.61,32800,5.8,3.9,,,,,,,,
202147035,Tetco,TZS042*2***1,11.93,40700,8.85,30200,5.63,3.8,12.81,43700,10.99,37500,7.5,4.5,,
9910665,Tetco,TZS042*2***1B,12.92,44100,9.44,32200,6.18,4.1,,,,,,,,
202147032,Tetco,TZS042*3,12.05,41100,9.29,31700,5.25,3.7,12.95,44200,11.4,38900,6.95,4.5,,
9910680,Tetco,TZS042*3****B,12.72,43400,9.61,32800,5.8,3.9,,,,,,,,
202147711,Tetco,TZS042*3***1,11.93,40700,8.85,30200,5.63,3.8,12.81,43700,10.99,37500,7.5,4.5,,
9910668,Tetco,TZS042*3***1B,12.92,44100,9.44,32200,6.18,4.1,,,,,,,,
202147033,Tetco,TZS042*4,12.05,41100,9.29,31700,5.25,3.7,12.95,44200,11.4,38900,6.95,4.5,,
9910683,Tetco,TZS042*4****B,12.72,43400,9.61,32800,5.8,3.9,,,,,,,,
202147050,Tetco,TZS048,14.24,48600,11.08,37800,4.98,3.5,15.27,52100,13.72,46800,6.57,4.2,,
9910710,Tetco,TZS048******B,14.21,48500,11.28,38500,5.22,3.6,,,,,,,,
202147054,Tetco,TZS048*****1,14.45,49300,10.61,36200,5.1,3.6,15.5,52900,13.36,45600,6.62,4.3,,
9910698,Tetco,TZS048*****1B,14.77,50400,11.08,37800,5.6,3.8,,,,,,,,
202147051,Tetco,TZS048*2,14.24,48600,11.08,37800,4.98,3.5,15.27,52100,13.72,46800,6.57,4.2,,
9910713,Tetco,TZS048*2****B,14.21,48500,11.28,38500,5.22,3.6,,,,,,,,
202147055,Tetco,TZS048*2***1,14.45,49300,10.61,36200,5.1,3.6,15.5,52900,13.36,45600,6.62,4.3,,
9910701,Tetco,TZS048*2***1B,14.77,50400,11.08,37800,5.6,3.8,,,,,,,,
202147052,Tetco,TZS048*3,14.24,48600,11.08,37800,4.98,3.5,15.27,52100,13.72,46800,6.57,4.2,,
9910716,Tetco,TZS048*3****B,14.21,48500,11.28,38500,5.22,3.6,,,,,,,,
202147056,Tetco,TZS048*3***1,14.45,49300,10.61,36200,5.1,3.6,15.5,52900,13.36,45600,6.62,4.3,,
9910704,Tetco,TZS048*3***1B,14.77,50400,11.08,37800,5.6,3.8,,,,,,,,
202147053,Tetco,TZS048*4,14.24,48600,11.08,37800,4.98,3.5,15.27,52100,13.72,46800,6.57,4.2,,
9910719,Tetco,TZS048*4****B,14.21,48500,11.28,38500,5.22,3.6,,,,,,,,
202147069,Tetco,TZS060,16.71,57000,14.18,48400,4.72,3.5,18.17,62000,17.47,59600,6.15,4.2,,
9910766,Tetco,TZS060******B,17.73,60500,14.42,49200,5.22,3.8,,,,,,,,
202147073,Tetco,TZS060*****1,16.71,57000,13.54,46200,5.13,3.6,17.73,60500,17.17,58600,6.54,4.3,,
9910754,Tetco,TZS060*****1B,17.79,60700,14.13,48200,5.72,4,,,,,,,,
202147070,Tetco,TZS060*2,16.71,57000,14.18,48400,4.72,3.5,18.17,62000,17.47,59600,6.15,4.2,,
9910769,Tetco,TZS060*2****B,17.73,60500,14.42,49200,5.22,3.8,,,,,,,,
202147074,Tetco,TZS060*2***1,16.71,57000,13.54,46200,5.13,3.6,17.73,60500,17.17,58600,6.54,4.3,,
9910757,Tetco,TZS060*2***1B,17.79,60700,14.13,48200,5.72,4,,,,,,,,
202147071,Tetco,TZS060*3,16.71,57000,14.18,48400,4.72,3.5,18.17,62000,17.47,59600,6.15,4.2,,
9910772,Tetco,TZS060*3****B,17.73,60500,14.42,49200,5.22,3.8,,,,,,,,
202147714,Tetco,TZS060*3***1,16.71,57000,13.54,46200,5.13,3.6,17.73,60500,17.17,58600,6.54,4.3,,
9910760,Tetco,TZS060*3***1B,17.79,60700,14.13,48200,5.72,4,,,,,,,,
202147072,Tetco,TZS060*4,16.71,57000,14.18,48400,4.72,3.5,18.17,62000,17.47,59600,6.15,4.2,,
9910775,Tetco,TZS060*4****B,17.73,60500,14.42,49200,5.22,3.8,,,,,,,,
201864568,Tetco,TZS072,20.57,70200,16.47,56200,4.48,3.2,21.75,74200,20.22,69000,5.6,3.8,,
9910794,Tetco,TZS072******B,20.69,70600,16.82,57400,5.04,3.5,,,,,,,,
201851434,Tetco,TZS072*****1,20.87,71200,16.47,56200,4.6,3.3,22.16,75600,20.19,68900,5.8,3.9,,
9910782,Tetco,TZS072*****1B,21.13,72100,16.59,56600,5.19,3.7,,,,,,,,
201864569,Tetco,TZS072*2,20.57,70200,16.47,56200,4.48,3.2,21.75,74200,20.22,69000,5.6,3.8,,
9910797,Tetco,TZS072*2****B,20.69,70600,16.82,57400,5.04,3.5,,,,,,,,
201864538,Tetco,TZS072*2***1,20.87,71200,16.47,56200,4.6,3.3,22.16,75600,20.19,68900,5.8,3.9,,
9910785,Tetco,TZS072*2***1B,21.13,72100,16.59,56600,5.19,3.7,,,,,,,,
201864535,Tetco,TZS072*3,20.57,70200,16.47,56200,4.48,3.2,21.75,74200,20.22,69000,5.6,3.8,,
9910800,Tetco,TZS072*3****B,20.69,70600,16.82,57400,5.04,3.5,,,,,,,,
201864539,Tetco,TZS072*3***1,20.87,71200,16.47,56200,4.6,3.3,22.16,75600,20.19,68900,5.8,3.9,,
9910788,Tetco,TZS072*3***1B,21.13,72100,16.59,56600,5.19,3.7,,,,,,,,
