Key-Clé,CoAppNm,CoAppRoleCD,CoAppRoleEN,CoAppRoleFR,CoAppOrgID,CoAppOrgNm,ProvinceEN,ProvinceFR,CountryEN,PaysFR,FiscalYear-AnnéeFinancière
33850,"Robb, Janine C",CO,Co-Investigator,Co-chercheur,CEAH,Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale,Ontario,Ontario,Canada,Canada,200708
347788,"Goldner, Elliot M",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
347788,"Rodney, Patricia A",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
347788,"Calam, Betty",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
347788,"Browne, Annette J",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
347788,"Smye, Victoria L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
347788,"Granger, M. P",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
347788,"Caplette, Nadine M",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
347788,"Mussell, William (Bill) J",CO,Co-Investigator,Co-chercheur,NMHA,"Native Mental Health Association of Canada (Chilliwack, British Columbia)",British Columbia,Colombie-Britannique,Canada,Canada,200708
347788,"Keith, Barb",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
347788,"Adams, Evan L",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
347788,"Van Uchelen, Collin",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
347788,"Omeasoo, Perry G",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
203520,"Finlay, Barton B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
473831,"Tuor, Ursula I",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
473831,"Barber, Philip A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
473831,"Zhao, Zonghang",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
163606,"C.-Gaudreault, René",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
163606,"Petitclerc, Eric",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
502360,"Rao, Yong",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200708
820450,"Willison, Donald J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
820450,"Charles, Cathy A",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
820450,"Northrup, David A",CO,Co-Investigator,Co-chercheur,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
820450,"Schwartz, Lisa J",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
820450,"Thabane, Lehana",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
820450,"Agarwal, Gina (Ragini)",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
820450,"Steeves, Valerie",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
56544,"Beausejour, Christian",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
584879,"Mumby, David G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFGA,"Concordia University (Montreal, Quebec)/Université Concordia",Québec,Québec,Canada,Canada,200708
449850,"Nielsen, Torsten O",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
449850,"Masri, Bassam A",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
449850,"Knowling, Margaret A",CO,Co-Investigator,Co-chercheur,BCAV,"BC Cancer, part of PHSA (Vancouver)",British Columbia,Colombie-Britannique,Canada,Canada,200708
582383,"Ramer, Matthew S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
727639,"Côté, Hélène",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
727639,"Montaner, Julio S",CO,Co-Investigator,Co-chercheur,ADSB,B.C. Centre for Excellence in HIV/AIDS (Vancouver),British Columbia,Colombie-Britannique,Canada,Canada,200708
727639,"Montessori, Valentina C",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
727639,"Phillips, Elizabeth J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,SQAA,Vanderbilt University (Tennessee),Tennessee,Tennessee,United States,États-Unis,200708
727639,"Joy, Ruth",CO,Co-Investigator,Co-chercheur,ADSB,B.C. Centre for Excellence in HIV/AIDS (Vancouver),British Columbia,Colombie-Britannique,Canada,Canada,200708
269306,"Gillespie, Deda C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
325570,"Messner, Hans A",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
325570,"Devins, Gerald M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAI,Ontario Cancer Institute (Toronto),Ontario,Ontario,Canada,Canada,200708
325570,"Xenocostas, Anargyros",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
325570,"Lipton, Jeffrey H",CO,Co-Investigator,Co-chercheur,CEAE,Princess Margaret Cancer Centre (Toronto),Ontario,Ontario,Canada,Canada,200708
375242,"Tyberg, John V",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
309386,"Moore, Edwin D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
830069,"Le Moual, Hervé",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
656261,"Kehl, Steven J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
656261,"Fedida, David",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
203894,"Ho, May",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
639583,"Zhen, Mei",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200708
981784,"Dennis, James W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200708
909621,"Severson, David L",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
909621,"Shearer, Jane",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBD,Alberta Children's Hospital (Calgary),Alberta,Alberta,Canada,Canada,200708
56280,"Mcelhaney, Ronald N",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
518393,"Loewen, Christopher",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
109611,"Wrosch, Carsten",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFGA,"Concordia University (Montreal, Quebec)/Université Concordia",Québec,Québec,Canada,Canada,200708
504008,"Cayouette, Michel",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCN,Institut de recherches cliniques de Montréal,Québec,Québec,Canada,Canada,200708
951257,"Côté, Jean-François",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCN,Institut de recherches cliniques de Montréal,Québec,Québec,Canada,Canada,200708
320644,"Lafond, Julie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFEB,Université du Québec à Montréal,Québec,Québec,Canada,Canada,200708
320644,"Forest, Jean-Claude",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
320644,"Weiler, Hope A",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
320644,"Giguere, Yves",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
320644,"Masse, André",CO,Co-Investigator,Co-chercheur,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200708
320644,"Takser, Larissa",CO,Co-Investigator,Co-chercheur,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200708
10475,"Lavoie, Marc E",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
10475,"O'Connor, Kieron P",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
10475,"Marchand, André",CO,Co-Investigator,Co-chercheur,CFEB,Université du Québec à Montréal,Québec,Québec,Canada,Canada,200708
10475,"Guay, Stéphane",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,FHLL,Fondation de l'Hôpital Louis-H. Lafontaine,Québec,Québec,Canada,Canada,200708
341862,"Fraser, William D",PI,Principal Investigator,Chercheur principal,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200708
341862,"Liston, Robert M",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
341862,"Klein, Michael C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
341862,"Brant, Rollin F",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
341862,"Dore, Sharon L",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
341862,"Mcniven, Patricia S",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
341862,"Kaczorowski, Janusz A",PI,Principal Investigator,Chercheur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
341862,"Hall, Wendy A",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
341862,"Kornelsen, Jude A",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
341862,"Saxell, Lee",CO,Co-Investigator,Co-chercheur,CWBC,Children's & Women's Health Centre of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
341862,"Lindstrom, Kathleen A",CO,Co-Investigator,Co-chercheur,DOUG,Douglas College (B.C.),British Columbia,Colombie-Britannique,Canada,Canada,200708
907506,"Touyz, Rhian M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AAAX,University of Glasgow (Scotland),Unknown/Inconnu,Unknown/Inconnu,United Kingdom,Royaume-Uni,200708
225500,"Malla, Ashok K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
225500,"Norman, Ross M",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
225500,"Rochford, Joseph",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
225500,"Joober, Ridha",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
225500,"Brown, Thomas G",CO,Co-Investigator,Co-chercheur,CFAD,CIUSSS de l'Ouest-de-l'Ile-de-Montréal-Douglas Hospital/CIUSSS de l'Ouest-de-l'Ile-de-Montréal-Hôpital Douglas,Québec,Québec,Canada,Canada,200708
225500,"Schmitz, Norbert",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
244812,"St-Pierre, Yves",CO,Co-Investigator,Co-chercheur,CFJA,"INRS - (Québec, QC)",Québec,Québec,Canada,Canada,200708
244812,"Parent, Marie-Elise",CO,Co-Investigator,Co-chercheur,CFJA,"INRS - (Québec, QC)",Québec,Québec,Canada,Canada,200708
244812,"Rousseau, Marie-Claude",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFJA,"INRS - (Québec, QC)",Québec,Québec,Canada,Canada,200708
244812,"Benedetti, Andrea",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
815984,"Jugdutt, Bodh I",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
799231,"Mcdonald, Terence F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
799231,"Linsdell, Paul",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
549775,"Parkinson, John",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200708
184341,"Verreault, René",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
184341,"Tyas, Suzanne L",CO,Co-Investigator,Co-chercheur,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200708
184341,"Lindsay, Joan P",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
184341,"Dewailly, Éric",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
184341,"Ayotte, Pierre",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
184341,"Laurin, Danielle",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
184341,"Kroger, Edeltraut",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
184341,"Bureau, Alexandre",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
887029,"Trudeau, Maureen E",CO,Co-Investigator,Co-chercheur,CEAF,"Sunnybrook Research Institute (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
887029,"Liu, Peter P",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
887029,"Grunfeld, Eva",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
887029,"Brouwers, Melissa C",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
887029,"Graham, Ian D",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
887029,"O'Rourke, Keith F",CO,Co-Investigator,Co-chercheur,SHCA,Duke University (North Carolina),North Carolina,Caroline du Nord,United States,États-Unis,200708
887029,"Hanna, Steven E",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
887029,"Lee, Douglas S",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
887029,"Reaume, Martin N",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
