CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50002620,ADYAR ANANDA BHAVAN,Manhattan,1071,1 AVENUE,10022.0,2127506666,Indian,F,04L,Cycle Inspection / Initial Inspection,MN19
50005592,J R SUSHI,Manhattan,86A,WEST BROADWAY,10007.0,9178688688,Japanese,D,06D,Cycle Inspection / Initial Inspection,MN24
40587915,GINO'S PIZZERIA,Queens,15846,CROSSBAY BOULEVARD,11414.0,7187384113,Pizza,D,10F,Cycle Inspection / Initial Inspection,QN57
41681367,JUMBO CHINESE KITCHEN,Queens,113-04,JAMAICA AVENUE,11418.0,7184415946,Chinese,D,02B,Cycle Inspection / Initial Inspection,QN54
50099983,LOS MARIACHIS RESTAURANT INC,Brooklyn,805,CONEY ISLAND AVENUE,11218.0,7188263388,Mexican,D,10F,Pre-permit (Operational) / Re-inspection,BK42
41693226,TOM'S RESTAURANT,Brooklyn,1229,BOARDWALK,11224.0,7189424200,American,D,04H,Cycle Inspection / Initial Inspection,BK21
41567694,THE INTERNATIONAL CULINARY INSTITUTE,Manhattan,462,BROADWAY,10013.0,2122198890,American,D,08A,Cycle Inspection / Initial Inspection,MN24
41423266,EL PATIO,Queens,21821,JAMAICA AVENUE,11428.0,7182175159,Latin American,D,10F,Cycle Inspection / Re-inspection,QN34
50014830,JUDY & PUNCH,Queens,3408,30TH AVE,11103.0,7187914538,American,D,04L,Cycle Inspection / Re-inspection,QN70
50051903,MERRICK JERK,Queens,23418,MERRICK BLVD,11422.0,7182762123,Caribbean,P,08A,Cycle Inspection / Initial Inspection,QN66
41283984,SUBWAY,Staten Island,150,BAY STREET,10301.0,7187271777,Sandwiches,U,10B,Cycle Inspection / Re-inspection,SI22
41271971,BROOKLYN ICE CREAM FACTORY,Brooklyn,97,COMMERCIAL STREET,11222.0,7183492506,Frozen Desserts,D,10H,Cycle Inspection / Initial Inspection,BK76
41492690,KENNEDY FRIED CHICKEN,Brooklyn,2788,FULTON STREET,11207.0,7182351283,Chicken,D,04L,Cycle Inspection / Re-inspection,BK82
50004309,KFC,Queens,17546,HILLSIDE AVE,11432.0,7185262127,American,F,10F,Cycle Inspection / Initial Inspection,QN61
41431239,QUE SABROSURA RESTAURANT,Bronx,48,EAST  183 STREET,10453.0,7183652200,Spanish,F,08A,Cycle Inspection / Re-inspection,BX40
50088228,MOMO SUSHI,Manhattan,239,PARK AVENUE SOUTH,10003.0,2126777001,Japanese,U,10A,Cycle Inspection / Initial Inspection,MN21
50056843,LIBERTY TAVERN,Staten Island,382,FOREST AVENUE,10301.0,7184428121,American,G,04H,Cycle Inspection / Re-inspection,SI35
41635390,DON ALEX RESTAURANT,Queens,9705,64 AVENUE,11374.0,7182751112,Peruvian,P,08A,Cycle Inspection / Initial Inspection,QN18
50072849,"DUN HUANG UPPER WEST SIDE, MELLOW TEA",Manhattan,1268,AMSTERDAM AVENUE,10027.0,6464764549,Chinese,U,06D,Cycle Inspection / Initial Inspection,MN09
50051577,GUYERS,Manhattan,286,COLUMBUS AVENUE,10023.0,2128778090,American,P,09B,Cycle Inspection / Initial Inspection,MN14
50015035,AUNTIE ANNE'S PRETZELS,Queens,8000,COOPER AVE,11385.0,5164588020,Bagels/Pretzels,F,04L,Cycle Inspection / Initial Inspection,QN19
50068327,LAS MARGARITAS,Queens,3801,BROADWAY,11103.0,7187771707,Mexican,F,04N,Cycle Inspection / Initial Inspection,QN70
50042800,HIGH STREET ON HUDSON,Manhattan,637,HUDSON STREET,10014.0,9173883944,American,D,10F,Cycle Inspection / Re-inspection,MN23
50041201,NINE THAI,Queens,11070,QUEENS BLVD,11375.0,7185750983,Thai,D,04M,Cycle Inspection / Initial Inspection,QN17
50046218,MAISON THAI,Manhattan,625,2 AVENUE,10016.0,6463902085,Thai,P,04N,Cycle Inspection / Initial Inspection,MN20
50038633,QUAN SUSHI & GRILL,Manhattan,375,BROOME STREET,10013.0,2122263235,Japanese,F,08A,Cycle Inspection / Initial Inspection,MN24
40364296,HAPPY GARDEN,Bronx,277,EAST KINGSBRIDGE ROAD,10458.0,7182955588,Chinese,B,,Administrative Miscellaneous / Initial Inspection,BX05
50015747,NEW CHINA RESTAURANT WANG,Bronx,3035,3 AVENUE,10455.0,7182922493,Chinese,B,,Cycle Inspection / Initial Inspection,BX34
41546775,MURPHY'S TAVERN,Manhattan,6,STONE STREET,10004.0,2124251700,American,D,08A,Cycle Inspection / Initial Inspection,MN25
50010628,GREENPOINT FISH & LOBSTER CO.,Brooklyn,114,NASSAU AVENUE,11222.0,7183490400,Seafood,D,02H,Cycle Inspection / Initial Inspection,BK76
50042927,TACOMBI BLEECKER ST.,Manhattan,255,BLEECKER STREET,10014.0,6469645984,Tex-Mex,U,04N,Cycle Inspection / Initial Inspection,MN23
41689204,DINING ROOM,Brooklyn,56,WILLOUGHBY STREET,11201.0,7184888901,American,D,10F,Cycle Inspection / Initial Inspection,BK38
41694278,BURGER KING,Brooklyn,8002,FOSTER AVENUE,11236.0,7184446825,Hamburgers,D,08A,Cycle Inspection / Initial Inspection,BK50
50072755,Vivi Bubble Cafe,Manhattan,1324,2 AVENUE,10021.0,3479160006,Coffee/Tea,D,09C,Cycle Inspection / Initial Inspection,MN31
50065126,FIRENZE RISTORANTE,Manhattan,1555,2 AVENUE,10028.0,2128619368,Italian,F,10D,Pre-permit (Operational) / Initial Inspection,MN32
50059215,LA BELLA PIZZA,Queens,4706,GREENPOINT AVE,11104.0,7183928236,Pizza,D,08A,Cycle Inspection / Initial Inspection,QN31
41530819,FRANK & DANNY'S PIZZERIA,Staten Island,4369,AMBOY ROAD,10312.0,7183171100,Italian,D,04L,Cycle Inspection / Re-inspection,SI54
50095992,SILVERSTEIN PROPERTIES,Manhattan,120,BROADWAY,10271.0,2127272424,American,P,10F,Pre-permit (Operational) / Initial Inspection,MN25
50052060,GEORGE'S PIZZA,Manhattan,726,WEST  181 STREET,10033.0,2125686891,Pizza,U,08A,Cycle Inspection / Initial Inspection,MN36
50063542,NINE CAKES,Brooklyn,155,COLUMBIA STREET,11231.0,3479079632,Bakery Products/Desserts,F,08A,Cycle Inspection / Initial Inspection,BK33
40698807,MAMA MIA 44 SW,Manhattan,621,9 AVENUE,10036.0,2123154582,Italian,U,04M,Cycle Inspection / Re-inspection,MN15
50059098,VIA NAPOLI,Staten Island,2626,HYLAN BOULEVARD,10306.0,7186678599,Pizza,U,08A,Cycle Inspection / Re-inspection,SI45
50050603,HOME DELI & CATERING,Queens,7135,73RD PL,11385.0,7186284005,Sandwiches,U,06C,Cycle Inspection / Initial Inspection,QN19
50010546,DIRTY FRENCH,Manhattan,180,LUDLOW STREET,10002.0,2122543000,French,P,04N,Cycle Inspection / Initial Inspection,MN27
50058330,32nd Deli,Manhattan,44,EAST   32 STREET,10016.0,7187305025,Coffee/Tea,S,20A,Administrative Miscellaneous / Initial Inspection,MN17
50016346,SHAKE SHACK,Manhattan,600,3 AVENUE,10016.0,6466684881,Hamburgers,U,04N,Cycle Inspection / Initial Inspection,MN20
41660639,"CAFETAL SOCIAL CLUB, CHACHIS",Manhattan,285,MOTT STREET,10012.0,2129661259,Italian,F,08A,Cycle Inspection / Initial Inspection,MN24
50093373,LE PETIT ROOSTER,Manhattan,491,COLUMBUS AVENUE,10024.0,6466096009,French,F,04L,Pre-permit (Operational) / Re-inspection,MN12
50042555,NISH NUSH,Manhattan,41,JOHN STREET,10038.0,2125776474,Jewish/Kosher,D,10F,Cycle Inspection / Initial Inspection,MN25
40902084,VICTORIA'S PIZZERIA,Queens,11117,ROOSEVELT AVENUE,11368.0,7188038408,Pizza,D,09A,Cycle Inspection / Initial Inspection,QN26
50003549,EL SABROSO RESTAURANT,Manhattan,265,WEST   37 STREET,10018.0,2122841118,Latin American,D,04L,Cycle Inspection / Re-inspection,MN17
50011049,LIGHTHOUSE FISHMARKET,Manhattan,2451,FREDERICK DOUGLASS BOULEVARD,,2123808325,American,D,10F,Cycle Inspection / Re-inspection,
50008584,CJ'S PUB,Queens,901,COLLEGE POINT BLVD,11356.0,7183098880,American,D,06D,Cycle Inspection / Initial Inspection,QN23
41455865,FRANHILL DELI,Queens,20417,HILLSIDE AVENUE,11423.0,7187762949,Sandwiches,F,04M,Cycle Inspection / Initial Inspection,QN06
50073698,MIZNON,Manhattan,75,9 AVENUE,10011.0,9178177600,Mediterranean,D,08A,Cycle Inspection / Initial Inspection,MN13
41172425,EL POLLO RESTAURANT AND BAR,Staten Island,558560,RICHMOND ROAD,,7188154928,Latin American,U,06C,Cycle Inspection / Re-inspection,
50002623,LE CAFE COFFEE,Manhattan,7,EAST   14 STREET,10003.0,2123651060,American,U,15I,Smoke-Free Air Act / Initial Inspection,MN13
50066680,ADDICTIVE WINE BAR & TAPAS 1,Queens,8701,NORTHERN BLVD,11372.0,3478320951,Tapas,D,06C,Cycle Inspection / Initial Inspection,QN28
50038140,HAPPY STONY NOODLE,Queens,8347,DONGAN AVE,11373.0,7183350500,Chinese,F,08A,Cycle Inspection / Initial Inspection,QN50
41138581,COLUMBUS AVE DELI & CAFE,Manhattan,556,COLUMBUS AVENUE,10024.0,2127219040,Sandwiches,F,04L,Cycle Inspection / Initial Inspection,MN12
50086672,SATHI,Manhattan,216,3 AVENUE,10003.0,2122603700,Indian,F,06F,Pre-permit (Operational) / Initial Inspection,MN21
50043385,EMPANADA MAMA,Manhattan,95,ALLEN STREET,10002.0,2126730300,Latin American,D,02G,Cycle Inspection / Re-inspection,MN27
50084757,TROPIC BOWL,Manhattan,45,1 AVENUE,10003.0,3472869568,"Juice, Smoothies, Fruit Salads",D,10I,Cycle Inspection / Initial Inspection,MN22
50083043,UNO CHICAGO GRILL,Manhattan,432,COLUMBUS AVENUE,10024.0,7322001638,Pizza,G,08A,Pre-permit (Operational) / Initial Inspection,MN12
50015395,LAN LARB SOHO,Manhattan,227,CENTRE STREET,10013.0,6468959264,Thai,F,10B,Cycle Inspection / Initial Inspection,MN24
50057589,TOUS LES JOURS,Queens,3916,PRINCE ST,11354.0,7188881992,Bakery Products/Desserts,D,10F,Cycle Inspection / Re-inspection,QN22
50002587,DUNKIN,Queens,42-35,MAIN STREET,11355.0,7183539818,Donuts,D,10F,Cycle Inspection / Initial Inspection,QN22
50077270,NY GO GO FAST FOOD,Queens,135-46,ROOSEVELT AVENUE,11354.0,6462553366,Chinese,U,08A,Pre-permit (Operational) / Re-inspection,QN22
41692661,KUM WEI KITCHEN,Queens,60-19,MYRTLE AVENUE,11385.0,7184170097,Chinese,U,08A,Cycle Inspection / Initial Inspection,QN20
50074960,MONK MCGINNS,Manhattan,57,MURRAY STREET,10007.0,9172658961,American,D,10H,Cycle Inspection / Re-inspection,MN24
50045647,WU'S WONTON KING,Manhattan,165,EAST BROADWAY,10002.0,2124771111,Chinese,F,10B,Cycle Inspection / Initial Inspection,MN28
41011232,DROM,Manhattan,85,AVENUE A,10009.0,2127771157,Mediterranean,U,06E,Cycle Inspection / Re-inspection,MN22
40716193,PIZZA HUT,Queens,89-20,ATLANTIC AVENUE,11416.0,7188484500,Pizza,D,10I,Cycle Inspection / Initial Inspection,QN53
41444651,TRIONA'S,Manhattan,237,SULLIVAN STREET,10012.0,2129825222,Irish,P,04L,Cycle Inspection / Initial Inspection,MN23
40395343,FELIX,Manhattan,340,WEST BROADWAY,10013.0,2124310021,French,U,10F,Cycle Inspection / Re-inspection,MN24
50100491,EMILYE RESTAURANT,Queens,9508,35TH AVE,11372.0,7186392669,Spanish,U,06D,Pre-permit (Operational) / Re-inspection,QN28
41211257,LA ISLA RESTAURANT,Bronx,276B,EAST 149 STREET,10451.0,7186653600,Spanish,P,06D,Cycle Inspection / Initial Inspection,BX34
50017049,NEW PANDA RESTAURANT,Bronx,3218,3 AVENUE,10451.0,7182928628,Chinese,U,04L,Cycle Inspection / Re-inspection,BX35
41562604,KATHY'S GOURMET ITALIAN ICES & ICE CREAM,Brooklyn,422,GREENWOOD AVENUE,11218.0,3472683435,Frozen Desserts,D,10I,Cycle Inspection / Initial Inspection,BK40
50042632,BRIDGEVIEW DINER,Brooklyn,9011,3 AVENUE,11209.0,7186809818,American,P,06C,Cycle Inspection / Initial Inspection,BK31
41682041,NY FRESH PIZZA,Manhattan,787,9 AVENUE,10019.0,2125862600,Pizza,P,02G,Cycle Inspection / Initial Inspection,MN15
50059292,HILLSIDE HOT BAGELS,Queens,20415,HILLSIDE AVE,11423.0,7184652500,Bagels/Pretzels,D,10F,Cycle Inspection / Initial Inspection,QN06
50067483,15 STORIES,Manhattan,444,PARK AVENUE SOUTH,10016.0,2128048880,Mediterranean,U,02G,Cycle Inspection / Initial Inspection,MN17
41081943,SUBWAY,Manhattan,1,PENN PLAZA,10119.0,2122394212,Sandwiches,F,16D,Calorie Posting / Initial Inspection,MN17
41322735,THE TEN BELLS,Manhattan,247,BROOME STREET,10002.0,2122284450,French,P,04N,Cycle Inspection / Initial Inspection,MN27
41394237,GOLDEN CITY CHINESE RESTAURANT,Manhattan,423,9 AVENUE,10001.0,2126439232,Chinese,F,22G,Cycle Inspection / Initial Inspection,MN13
50058046,MAR MAR RESTAURANT,Staten Island,370,FOREST AVENUE,10301.0,7185562220,Mediterranean,F,15E2,Smoke-Free Air Act / Initial Inspection,SI35
40365577,V & T RESTAURANT,Manhattan,1024,AMSTERDAM AVENUE,10025.0,2126668051,Italian,D,02G,Cycle Inspection / Re-inspection,MN09
50070586,RAMEN TAKUMI,Manhattan,1,UNIVERSITY PLACE,10003.0,2122292752,Japanese,U,04M,Pre-permit (Operational) / Re-inspection,MN23
41194024,HUMMUS PLACE,Manhattan,305,AMSTERDAM AVENUE,10023.0,2127993335,Middle Eastern,U,04M,Cycle Inspection / Re-inspection,MN12
50008013,YSEB KOREAN CHINESE RESTAURANT,Queens,150-05,NORTHERN BOULEVARD,11354.0,7183530077,Korean,D,10B,Cycle Inspection / Initial Inspection,QN51
50056006,GULLUOGLU,Brooklyn,239,BRIGHTON AVE,,3475776150,Turkish,S,20A,Administrative Miscellaneous / Initial Inspection,
41642539,EL SABROSO COFFEE SHOP ECUADORIAN CUISINE,Queens,6404,ROOSEVELT AVE,11377.0,7184240001,Spanish,D,09C,Cycle Inspection / Initial Inspection,QN63
41152958,LUCKY ZHANG'S FAMILY,Brooklyn,5622,8 AVENUE,11220.0,7184393366,Chinese,F,06E,Cycle Inspection / Initial Inspection,BK34
41184056,APPLEBEE'S,Staten Island,2720,VETERANS ROAD WEST,10309.0,7189431200,American,D,06C,Cycle Inspection / Initial Inspection,SI11
40916719,CAFE LA MORENA & DELI,Brooklyn,950,3 AVENUE,11232.0,7187886478,Spanish,D,10F,Cycle Inspection / Initial Inspection,BK32
50044430,JOJO PIZZA #2,Bronx,906,EAST  180 STREET,10460.0,3478627699,Pizza,D,10F,Cycle Inspection / Initial Inspection,BX17
41588415,BIG NEW YORK FRIED CHICKEN,Brooklyn,1922,NOSTRAND AVENUE,11226.0,7188262278,Chicken,F,06A,Cycle Inspection / Initial Inspection,BK95
40372357,MARINA CAFE,Staten Island,154,MANSION AVENUE,10308.0,7189673077,Italian,U,04L,Cycle Inspection / Initial Inspection,SI54
41624530,PIO PIO,Manhattan,604,10 AVENUE,10036.0,2124592929,Peruvian,D,10F,Cycle Inspection / Re-inspection,MN15
50046405,MUGHLAI INDIAN CUISINE,Manhattan,329,3 AVENUE,10010.0,2128890909,Indian,D,10F,Cycle Inspection / Initial Inspection,MN20
41387444,FAVELA CUBANA,Manhattan,543,LA GUARDIA PLACE,10012.0,2127776500,Latin American,F,08A,Cycle Inspection / Initial Inspection,MN23
50011080,AZOGUENITA BAKERY & RESTAURANT,Queens,4026,NATIONAL ST,11368.0,7184262900,Spanish,U,10F,Cycle Inspection / Initial Inspection,QN26
41707875,NEW GOLDEN STAR RESTAURANT,Manhattan,4247,BROADWAY,10033.0,2129285454,Chinese,F,02G,Cycle Inspection / Initial Inspection,MN36
41522735,COURT STREET GROCERS,Brooklyn,485,COURT STREET,11231.0,7187227229,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,BK33
41330089,NEW HUNAN WOK,Brooklyn,1974,86 STREET,11214.0,7187140061,Chinese,D,10F,Cycle Inspection / Initial Inspection,BK28
50050373,MARGARITA ISLAND,Brooklyn,1105,BOWERY STREET,11224.0,7184491284,Bottled Beverages,G,04H,Pre-permit (Operational) / Initial Inspection,BK21
50060360,VIVI BUBBLE TEA,Manhattan,30,3 AVENUE,10003.0,2127773698,Coffee/Tea,E,16E,Calorie Posting / Re-inspection,MN22
40996737,DON ALEX RESTAURANT,Queens,1062426,CORONA AVE,,7182718687,Peruvian,F,04H,Cycle Inspection / Re-inspection,
41307738,MAD DOG & BEANS,Manhattan,83,PEARL STREET,10004.0,2122691177,Mexican,F,09C,Cycle Inspection / Initial Inspection,MN25
40580639,UDON WEST,Manhattan,11,ST MARKS PLACE,10003.0,6466915269,Japanese,P,02G,Cycle Inspection / Initial Inspection,MN22
40596377,LOS PAPIS RESTAURANT,Brooklyn,77,BRIDGE STREET,11201.0,7185966965,Latin American,D,10F,Cycle Inspection / Re-inspection,BK38
50059389,MI BELLA CHOLULITA MEXICAN RESTAURANT,Brooklyn,1386,DEKALB AVENUE,11221.0,7186846833,Mexican,U,10B,Cycle Inspection / Initial Inspection,BK78
50085433,QUANTUM LEAP,Manhattan,1103,1 AVENUE,10065.0,2123713888,Vegetarian,P,06E,Pre-permit (Operational) / Initial Inspection,MN31
50017599,BLEND SALAD AND JUICE BAR,Brooklyn,1310,78 STREET,11228.0,7182325300,Salads,G,10F,Cycle Inspection / Initial Inspection,BK30
41619148,LA POLLERA COLORADA II,Queens,82-13,NORTHERN BOULEVARD,11372.0,7184246531,Latin American,F,02B,Inter-Agency Task Force / Initial Inspection,QN28
50082348,NEW YORK COMEDY CLUB,Manhattan,85,EAST    4 STREET,10003.0,2129949828,American,D,10B,Cycle Inspection / Initial Inspection,MN22
50047416,PIZZA ON THE RUN,Brooklyn,2914,STILLWELL AVENUE,11224.0,7185130454,Pizza,D,10F,Cycle Inspection / Re-inspection,BK21
50033339,BITE OF HONG KONG,Manhattan,81,CHRYSTIE STREET,10002.0,9176601103,Chinese,G,04M,Cycle Inspection / Re-inspection,MN27
40899209,LA VILLITA RESTAURANT,Brooklyn,1249,AVENUE U,11229.0,7189980222,Mexican,U,04L,Cycle Inspection / Initial Inspection,BK25
50005189,CONVENE,Manhattan,101,PARK AVENUE,10178.0,6468547952,Continental,D,04A,Cycle Inspection / Initial Inspection,MN20
41478531,THE RED LION,Manhattan,151,BLEECKER STREET,10012.0,2122609797,American,D,10F,Cycle Inspection / Initial Inspection,MN23
41601321,KATOU FINE RESTAURANT,Brooklyn,5012,AVENUE M,11234.0,7186180920,Creole,G,04L,Cycle Inspection / Re-inspection,BK58
41470527,HEAVEN'S HOT BAGEL,Manhattan,283,EAST HOUSTON STREET,10002.0,2124207566,Bagels/Pretzels,P,06F,Cycle Inspection / Initial Inspection,MN27
40933602,PIZZA PETE'S,Manhattan,528,COLUMBUS AVENUE,10024.0,2127873153,Pizza,D,06D,Cycle Inspection / Initial Inspection,MN12
50001353,SAZON'S NUNEZ,Brooklyn,96,WYCKOFF AVENUE,11237.0,3477507894,Latin American,U,02B,Cycle Inspection / Initial Inspection,BK77
50035638,DUMPLING LEGEND,Queens,17661,UNION TPKE,11366.0,7183800028,Asian/Asian Fusion,P,10F,Cycle Inspection / Initial Inspection,QN41
50089785,HENRY'S END,Brooklyn,72,HENRY STREET,11201.0,7188341776,American,D,10F,Cycle Inspection / Initial Inspection,BK09
41569547,DOMINO'S,Bronx,3869,WHITE PLAINS ROAD,10467.0,7186534618,Pizza,P,10B,Cycle Inspection / Initial Inspection,BX44
50062835,87ST DELI INC,Manhattan,1665,1 AVENUE,10028.0,2128314384,Sandwiches,F,20F,Administrative Miscellaneous / Initial Inspection,MN32
41042104,PATES PLUS BAKERY,Queens,9715,SPRINGFIELD BOULEVARD,11429.0,7184689868,Bakery Products/Desserts,G,04H,Cycle Inspection / Initial Inspection,QN34
50078942,MORGENSTERN'S FINEST ICE CREAM,Manhattan,490,LAGUARDIA PLACE,10012.0,9176573942,Frozen Desserts,D,10H,Cycle Inspection / Initial Inspection,MN23
41551165,SUNRISE MART,Manhattan,12,EAST   41 STREET,10017.0,6463809280,Asian/Asian Fusion,F,08A,Cycle Inspection / Initial Inspection,MN20
41693538,NEW CHOI HEE CHINESE,Staten Island,426,BAY STREET,10304.0,7184478282,Chinese,U,06D,Cycle Inspection / Re-inspection,SI37
50061449,TANDIR KEBAB,Brooklyn,312,DITMAS AVENUE,11218.0,7184350035,Eastern European,F,20F,Administrative Miscellaneous / Initial Inspection,BK41
41418714,NUEVA AMBATENITA LA ESQUINA DEL SABOR,Queens,3924,108 STREET,11368.0,7184782215,Latin American,D,02B,Cycle Inspection / Re-inspection,QN26
50033451,INDUSTRY KITCHEN,Manhattan,70,SOUTH STREET,10005.0,2128715602,American,F,02B,Cycle Inspection / Initial Inspection,MN25
50073295,HAVANA EXPRESS,Bronx,815,HUTCHINSON RIVER PARKWAY,10465.0,7185181800,Mexican,F,08A,Cycle Inspection / Initial Inspection,BX09
41322772,NANO BILLIARD CAFE,Bronx,185,EAST  167 STREET,10456.0,6464094613,Latin American,U,08A,Cycle Inspection / Re-inspection,BX14
50083344,RICO CHIMI,Queens,8001,ATLANTIC AVE,11421.0,3476445343,Spanish,F,06A,Cycle Inspection / Initial Inspection,QN53
50002292,THE BARONESS BAR,Queens,41-26,CRESCENT STREET,11101.0,7187845065,Hamburgers,U,08A,Cycle Inspection / Initial Inspection,QN68
40836314,MAHARAJA QUALITY SWEETS,Queens,7310,37 AVENUE,11372.0,7185052680,Indian,U,08A,Cycle Inspection / Re-inspection,QN28
50058097,CROWN FRIED CHICKEN,Brooklyn,148,UTICA AVENUE,11213.0,9179662500,Chicken,B,,Pre-permit (Operational) / Re-inspection,BK61
50011127,MINT MASALA,Manhattan,95,MACDOUGAL STREET,10012.0,2127772888,Indian,P,10F,Cycle Inspection / Initial Inspection,MN23
41722945,KUMO SUSHI,Manhattan,165,WEST   72 STREET,10023.0,2125805900,Asian/Asian Fusion,P,04H,Cycle Inspection / Initial Inspection,MN14
40385774,PARK PLAZA RESTAURANT,Brooklyn,220,CADMAN PLAZA WEST,11201.0,7185965900,American,P,06A,Cycle Inspection / Initial Inspection,BK09
41490874,SUBWAY,Manhattan,6466,DELANCY STREET,,2125989700,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,
41703865,SAFFRON,Queens,44-04,BROADWAY,11103.0,7182556310,Indian,U,09B,Cycle Inspection / Initial Inspection,QN70
50018726,HUI WEI CHINESE FOOD,Brooklyn,706,56 STREET,11220.0,9178685780,Chinese,D,10B,Cycle Inspection / Initial Inspection,BK34
50046516,EL CASTILLO DE JAGUA,Brooklyn,679,FLATBUSH AVENUE,11225.0,3478529114,Latin American,F,08A,Cycle Inspection / Initial Inspection,BK60
40402231,THE TRIPLE CROWN,Manhattan,330,7 AVENUE,10001.0,2127361575,Irish,D,04H,Cycle Inspection / Initial Inspection,MN17
50090198,THAI PARAGON,Manhattan,1406,MADISON AVENUE,10029.0,2129876185,Thai,G,04H,Cycle Inspection / Initial Inspection,MN33
40928150,TONY'S DI NAPOLI,Manhattan,147,WEST   43 STREET,10036.0,2122210100,Italian,D,02B,Cycle Inspection / Re-inspection,MN17
50067676,FRESCA TORTILLA,Queens,3115,DITMARS BLVD,11105.0,7182787666,Tex-Mex,P,04N,Pre-permit (Operational) / Initial Inspection,QN72
40812630,THE LOEB BOATHOUSE CENTRAL PARK,Manhattan,0,E 72ST CENTRAL PK DRIVE NORTH,,2125172233,American,U,02G,Cycle Inspection / Re-inspection,
50047326,RICO CHIMI,Brooklyn,1492,MYRTLE AVENUE,11237.0,7183663777,Spanish,D,04A,Cycle Inspection / Initial Inspection,BK77
50073819,DESI CUISINE,Queens,6208,ROOSEVELT AVE,11377.0,3472423131,Bangladeshi,P,02G,Pre-permit (Operational) / Initial Inspection,QN63
50012543,WENDY'S,Brooklyn,420,86 STREET,11209.0,7188333034,American,D,02B,Cycle Inspection / Initial Inspection,BK31
50034452,BONO TRATTORIA,Manhattan,3658,BROADWAY,10031.0,6466829249,Italian,F,10F,Cycle Inspection / Re-inspection,MN04
41534110,CHANG HONG,Brooklyn,409,IRVING AVENUE,11237.0,7188215988,Chinese,F,06A,Cycle Inspection / Initial Inspection,BK77
41449421,LA GITANA PANADERIA - RESTAURANTE,Queens,9012,JAMAICA AVENUE,11421.0,7188503842,Latin American,D,02G,Cycle Inspection / Initial Inspection,QN53
50003079,BARILLA RESTAURANTS,Manhattan,1290,AVENUE OF THE AMERICAS,10119.0,6465592206,Italian,F,04N,Cycle Inspection / Initial Inspection,MN17
50045812,TROPICAL GRILL,Manhattan,2419,2 AVENUE,10035.0,7184065398,Latin American,F,02B,Cycle Inspection / Re-inspection,MN34
40526104,AMY'S BREAD,Manhattan,75,NINTH AVENUE,10011.0,2124624338,Bakery Products/Desserts,U,06E,Cycle Inspection / Initial Inspection,MN13
