Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,07:00,325,0,325,325,0,325,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,08:00,682,0,682,682,0,682,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,09:00,714,0,714,714,0,714,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,10:00,871,0,871,871,0,871,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,11:00,1262,0,1262,1262,0,1262,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,12:00,2084,0,2084,2084,0,2084,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,13:00,2300,0,2300,2300,0,2300,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,14:00,1691,0,1691,1691,0,1691,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,15:00,1638,0,1638,1638,0,1638,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,16:00,2347,0,2347,2347,0,2347,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,17:00,2527,0,2527,2527,0,2527,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,18:00,1204,0,1204,1204,0,1204,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,19:00,602,0,602,602,0,602,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,20:00,411,0,411,411,0,411,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,21:00,163,0,163,163,0,163,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,22:00,85,0,85,85,0,85,No Group
Leeds Originals,Albion Street South,2019,June,24,Tuesday,11-Jun-19,23:00,168,0,168,168,0,168,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,00:00,11,0,11,11,0,11,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,01:00,5,0,5,5,0,5,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,02:00,12,0,12,12,0,12,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,03:00,26,0,26,26,0,26,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,04:00,22,0,22,22,0,22,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,05:00,100,0,100,100,0,100,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,06:00,155,0,155,155,0,155,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,07:00,335,0,335,335,0,335,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,08:00,651,0,651,651,0,651,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,09:00,691,0,691,691,0,691,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,10:00,723,0,723,723,0,723,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,11:00,1248,0,1248,1248,0,1248,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,12:00,2202,0,2202,2202,0,2202,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,13:00,2530,0,2530,2530,0,2530,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,14:00,2138,0,2138,2138,0,2138,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,15:00,2026,0,2026,2026,0,2026,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,16:00,2486,0,2486,2486,0,2486,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,17:00,2497,0,2497,2497,0,2497,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,18:00,1358,0,1358,1358,0,1358,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,19:00,689,0,689,689,0,689,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,20:00,451,0,451,451,0,451,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,21:00,191,0,191,191,0,191,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,22:00,80,0,80,80,0,80,No Group
Leeds Originals,Albion Street South,2019,June,24,Wednesday,12-Jun-19,23:00,21,0,21,21,0,21,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,00:00,40,0,40,40,0,40,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,01:00,6,0,6,6,0,6,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,02:00,3,0,3,3,0,3,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,03:00,22,0,22,22,0,22,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,04:00,34,0,34,34,0,34,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,05:00,72,0,72,72,0,72,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,06:00,126,0,126,126,0,126,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,07:00,285,0,285,285,0,285,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,08:00,657,0,657,657,0,657,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,09:00,705,0,705,705,0,705,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,10:00,755,0,755,755,0,755,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,11:00,1176,0,1176,1176,0,1176,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,12:00,2342,0,2342,2342,0,2342,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,13:00,2370,0,2370,2370,0,2370,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,14:00,1813,0,1813,1813,0,1813,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,15:00,1732,0,1732,1732,0,1732,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,16:00,2275,0,2275,2275,0,2275,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,17:00,2311,0,2311,2311,0,2311,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,18:00,1424,0,1424,1424,0,1424,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,19:00,742,0,742,742,0,742,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,20:00,482,0,482,482,0,482,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,21:00,256,0,256,256,0,256,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,22:00,121,0,121,121,0,121,No Group
Leeds Originals,Albion Street South,2019,June,24,Thursday,13-Jun-19,23:00,73,0,73,73,0,73,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,00:00,25,0,25,25,0,25,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,01:00,3,0,3,3,0,3,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,02:00,21,0,21,21,0,21,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,03:00,5,0,5,5,0,5,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,04:00,18,0,18,18,0,18,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,05:00,90,0,90,90,0,90,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,06:00,154,0,154,154,0,154,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,07:00,317,0,317,317,0,317,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,08:00,565,0,565,565,0,565,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,09:00,772,0,772,772,0,772,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,10:00,897,0,897,897,0,897,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,11:00,1372,0,1372,1372,0,1372,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,12:00,2491,0,2491,2491,0,2491,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,13:00,2767,0,2767,2767,0,2767,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,14:00,2236,0,2236,2236,0,2236,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,15:00,2318,0,2318,2318,0,2318,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,16:00,2780,0,2780,2780,0,2780,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,17:00,2414,0,2414,2414,0,2414,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,18:00,1396,0,1396,1396,0,1396,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,19:00,914,0,914,914,0,914,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,20:00,521,0,521,521,0,521,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,21:00,494,0,494,494,0,494,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,22:00,122,0,122,122,0,122,No Group
Leeds Originals,Albion Street South,2019,June,24,Friday,14-Jun-19,23:00,43,0,43,43,0,43,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,00:00,45,0,45,45,0,45,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,01:00,45,0,45,45,0,45,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,02:00,18,0,18,18,0,18,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,03:00,36,0,36,36,0,36,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,04:00,24,0,24,24,0,24,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,05:00,58,0,58,58,0,58,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,06:00,92,0,92,92,0,92,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,07:00,101,0,101,101,0,101,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,08:00,255,0,255,255,0,255,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,09:00,693,0,693,693,0,693,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,10:00,1384,0,1384,1384,0,1384,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,11:00,2073,0,2073,2073,0,2073,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,12:00,2359,0,2359,2359,0,2359,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,13:00,2745,0,2745,2745,0,2745,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,14:00,2996,0,2996,2996,0,2996,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,15:00,3159,0,3159,3159,0,3159,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,16:00,2587,0,2587,2587,0,2587,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,17:00,2092,0,2092,2092,0,2092,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,18:00,1644,0,1644,1644,0,1644,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,19:00,961,0,961,961,0,961,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,20:00,577,0,577,577,0,577,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,21:00,502,0,502,502,0,502,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,22:00,92,0,92,92,0,92,No Group
Leeds Originals,Albion Street South,2019,June,24,Saturday,15-Jun-19,23:00,34,0,34,34,0,34,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,00:00,74,0,74,74,0,74,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,01:00,40,0,40,40,0,40,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,02:00,44,0,44,44,0,44,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,03:00,17,0,17,17,0,17,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,04:00,30,0,30,30,0,30,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,05:00,34,0,34,34,0,34,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,06:00,104,0,104,104,0,104,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,07:00,79,0,79,79,0,79,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,08:00,142,0,142,142,0,142,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,09:00,192,0,192,192,0,192,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,10:00,461,0,461,461,0,461,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,11:00,1059,0,1059,1059,0,1059,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,12:00,1492,0,1492,1492,0,1492,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,13:00,1582,0,1582,1582,0,1582,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,14:00,1530,0,1530,1530,0,1530,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,15:00,1637,0,1637,1637,0,1637,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,16:00,1331,0,1331,1331,0,1331,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,17:00,686,0,686,686,0,686,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,18:00,450,0,450,450,0,450,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,19:00,309,0,309,309,0,309,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,20:00,196,0,196,196,0,196,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,21:00,143,0,143,143,0,143,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,22:00,43,0,43,43,0,43,No Group
Leeds Originals,Albion Street South,2019,June,24,Sunday,16-Jun-19,23:00,27,0,27,27,0,27,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,00:00,6,0,6,6,0,6,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,01:00,2,0,2,2,0,2,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,02:00,28,0,28,28,0,28,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,03:00,5,0,5,5,0,5,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,04:00,20,0,20,20,0,20,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,05:00,112,0,112,112,0,112,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,06:00,109,0,109,109,0,109,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,07:00,330,0,330,330,0,330,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,08:00,612,0,612,612,0,612,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,09:00,829,0,829,829,0,829,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,10:00,898,0,898,898,0,898,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,11:00,1234,0,1234,1234,0,1234,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,12:00,2449,0,2449,2449,0,2449,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,13:00,2503,0,2503,2503,0,2503,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,14:00,1945,0,1945,1945,0,1945,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,15:00,1796,0,1796,1796,0,1796,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,16:00,2388,0,2388,2388,0,2388,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,17:00,2346,0,2346,2346,0,2346,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,18:00,1230,0,1230,1230,0,1230,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,19:00,601,0,601,601,0,601,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,20:00,389,0,389,389,0,389,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,21:00,202,0,202,202,0,202,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,22:00,82,0,82,82,0,82,No Group
Leeds Originals,Albion Street South,2019,June,25,Monday,17-Jun-19,23:00,36,0,36,36,0,36,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,00:00,16,0,16,16,0,16,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,01:00,10,0,10,10,0,10,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,02:00,13,0,13,13,0,13,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,03:00,15,0,15,15,0,15,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,04:00,105,0,105,105,0,105,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,05:00,71,0,71,71,0,71,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,06:00,268,0,268,268,0,268,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,07:00,357,0,357,357,0,357,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,08:00,614,0,614,614,0,614,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,09:00,672,0,672,672,0,672,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,10:00,935,0,935,935,0,935,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,11:00,1229,0,1229,1229,0,1229,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,12:00,2086,0,2086,2086,0,2086,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,13:00,2397,0,2397,2397,0,2397,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,14:00,1856,0,1856,1856,0,1856,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,15:00,1875,0,1875,1875,0,1875,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,16:00,2606,0,2606,2606,0,2606,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,17:00,2385,0,2385,2385,0,2385,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,18:00,1414,0,1414,1414,0,1414,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,19:00,807,0,807,807,0,807,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,20:00,416,0,416,416,0,416,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,21:00,207,0,207,207,0,207,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,22:00,54,0,54,54,0,54,No Group
Leeds Originals,Albion Street South,2019,June,25,Tuesday,18-Jun-19,23:00,25,0,25,25,0,25,No Group
Leeds Originals,Albion Street South,2019,June,25,Wednesday,19-Jun-19,00:00,9,0,9,9,0,9,No Group
Leeds Originals,Albion Street South,2019,June,25,Wednesday,19-Jun-19,01:00,25,0,25,25,0,25,No Group
Leeds Originals,Albion Street South,2019,June,25,Wednesday,19-Jun-19,02:00,9,0,9,9,0,9,No Group
Leeds Originals,Albion Street South,2019,June,25,Wednesday,19-Jun-19,03:00,17,0,17,17,0,17,No Group
Leeds Originals,Albion Street South,2019,June,25,Wednesday,19-Jun-19,04:00,5,0,5,5,0,5,No Group
Leeds Originals,Albion Street South,2019,June,25,Wednesday,19-Jun-19,05:00,56,0,56,56,0,56,No Group
Leeds Originals,Albion Street South,2019,June,25,Wednesday,19-Jun-19,06:00,123,0,123,123,0,123,No Group
Leeds Originals,Albion Street South,2019,June,25,Wednesday,19-Jun-19,07:00,277,0,277,277,0,277,No Group
