Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,Unnamed: 14,Unnamed: 15,Unnamed: 16
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,11.0,1133.0,0.0,1133.0,1133.0,0.0,1133.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,12.0,1948.0,0.0,1948.0,1948.0,0.0,1948.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,13.0,2244.0,0.0,2244.0,2244.0,0.0,2244.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,14.0,1779.0,0.0,1779.0,1779.0,0.0,1779.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,15.0,1398.0,0.0,1398.0,1398.0,0.0,1398.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,16.0,978.0,0.0,978.0,978.0,0.0,978.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,17.0,966.0,0.0,966.0,966.0,0.0,966.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,18.0,601.0,0.0,601.0,601.0,0.0,601.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,19.0,412.0,0.0,412.0,412.0,0.0,412.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,20.0,198.0,0.0,198.0,198.0,0.0,198.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,21.0,177.0,0.0,177.0,177.0,0.0,177.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,22.0,139.0,0.0,139.0,139.0,0.0,139.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Wednesday,09-Nov-16,23.0,92.0,0.0,92.0,92.0,0.0,92.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,0.0,192.0,0.0,192.0,192.0,0.0,192.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,1.0,204.0,0.0,204.0,204.0,0.0,204.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,2.0,285.0,0.0,285.0,285.0,0.0,285.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,3.0,278.0,0.0,278.0,278.0,0.0,278.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,4.0,274.0,0.0,274.0,274.0,0.0,274.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,5.0,181.0,0.0,181.0,181.0,0.0,181.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,6.0,54.0,0.0,54.0,54.0,0.0,54.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,7.0,64.0,0.0,64.0,64.0,0.0,64.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,8.0,413.0,0.0,413.0,413.0,0.0,413.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,9.0,500.0,0.0,500.0,500.0,0.0,500.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,10.0,769.0,0.0,769.0,769.0,0.0,769.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,11.0,1135.0,0.0,1135.0,1135.0,0.0,1135.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,12.0,2046.0,0.0,2046.0,2046.0,0.0,2046.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,13.0,2615.0,0.0,2615.0,2615.0,0.0,2615.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,14.0,2008.0,0.0,2008.0,2008.0,0.0,2008.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,15.0,1538.0,0.0,1538.0,1538.0,0.0,1538.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,16.0,1067.0,0.0,1067.0,1067.0,0.0,1067.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,17.0,1213.0,0.0,1213.0,1213.0,0.0,1213.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,18.0,958.0,0.0,958.0,958.0,0.0,958.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,19.0,699.0,0.0,699.0,699.0,0.0,699.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,20.0,491.0,0.0,491.0,491.0,0.0,491.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,21.0,417.0,0.0,417.0,417.0,0.0,417.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,22.0,443.0,0.0,443.0,443.0,0.0,443.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Thursday,10-Nov-16,23.0,424.0,0.0,424.0,424.0,0.0,424.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,0.0,6.0,0.0,6.0,6.0,0.0,6.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,5.0,11.0,0.0,11.0,11.0,0.0,11.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,6.0,10.0,0.0,10.0,10.0,0.0,10.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,7.0,91.0,0.0,91.0,91.0,0.0,91.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,8.0,551.0,0.0,551.0,551.0,0.0,551.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,9.0,635.0,0.0,635.0,635.0,0.0,635.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,10.0,1019.0,0.0,1019.0,1019.0,0.0,1019.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,11.0,1625.0,0.0,1625.0,1625.0,0.0,1625.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,12.0,2390.0,0.0,2390.0,2390.0,0.0,2390.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,13.0,2649.0,0.0,2649.0,2649.0,0.0,2649.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,14.0,2131.0,0.0,2131.0,2131.0,0.0,2131.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,15.0,1601.0,0.0,1601.0,1601.0,0.0,1601.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,16.0,1134.0,0.0,1134.0,1134.0,0.0,1134.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,17.0,964.0,0.0,964.0,964.0,0.0,964.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,18.0,729.0,0.0,729.0,729.0,0.0,729.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,19.0,601.0,0.0,601.0,601.0,0.0,601.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,20.0,337.0,0.0,337.0,337.0,0.0,337.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,21.0,242.0,0.0,242.0,242.0,0.0,242.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,22.0,350.0,0.0,350.0,350.0,0.0,350.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Friday,11-Nov-16,23.0,165.0,0.0,165.0,165.0,0.0,165.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,0.0,264.0,0.0,264.0,264.0,0.0,264.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,1.0,262.0,0.0,262.0,262.0,0.0,262.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,2.0,369.0,0.0,369.0,369.0,0.0,369.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,3.0,309.0,0.0,309.0,309.0,0.0,309.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,4.0,284.0,0.0,284.0,284.0,0.0,284.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,5.0,128.0,0.0,128.0,128.0,0.0,128.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,6.0,118.0,0.0,118.0,118.0,0.0,118.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,7.0,71.0,0.0,71.0,71.0,0.0,71.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,8.0,184.0,0.0,184.0,184.0,0.0,184.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,9.0,786.0,0.0,786.0,786.0,0.0,786.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,10.0,1581.0,0.0,1581.0,1581.0,0.0,1581.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,11.0,2442.0,0.0,2442.0,2442.0,0.0,2442.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,12.0,3292.0,0.0,3292.0,3292.0,0.0,3292.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,13.0,3411.0,0.0,3411.0,3411.0,0.0,3411.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,14.0,3609.0,0.0,3609.0,3609.0,0.0,3609.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,15.0,2920.0,0.0,2920.0,2920.0,0.0,2920.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,16.0,2219.0,0.0,2219.0,2219.0,0.0,2219.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,17.0,1534.0,0.0,1534.0,1534.0,0.0,1534.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,18.0,951.0,0.0,951.0,951.0,0.0,951.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,19.0,614.0,0.0,614.0,614.0,0.0,614.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,20.0,530.0,0.0,530.0,530.0,0.0,530.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,21.0,399.0,0.0,399.0,399.0,0.0,399.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,22.0,479.0,0.0,479.0,479.0,0.0,479.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Saturday,12-Nov-16,23.0,560.0,0.0,560.0,560.0,0.0,560.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,0.0,38.0,0.0,38.0,38.0,0.0,38.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,1.0,266.0,0.0,266.0,266.0,0.0,266.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,2.0,214.0,0.0,214.0,214.0,0.0,214.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,3.0,208.0,0.0,208.0,208.0,0.0,208.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,4.0,158.0,0.0,158.0,158.0,0.0,158.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,5.0,90.0,0.0,90.0,90.0,0.0,90.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,6.0,73.0,0.0,73.0,73.0,0.0,73.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,7.0,3.0,0.0,3.0,3.0,0.0,3.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,8.0,49.0,0.0,49.0,49.0,0.0,49.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,9.0,186.0,0.0,186.0,186.0,0.0,186.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,10.0,460.0,0.0,460.0,460.0,0.0,460.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,11.0,1422.0,0.0,1422.0,1422.0,0.0,1422.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,12.0,1259.0,0.0,1259.0,1259.0,0.0,1259.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,13.0,1454.0,0.0,1454.0,1454.0,0.0,1454.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,14.0,1523.0,0.0,1523.0,1523.0,0.0,1523.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,15.0,1226.0,0.0,1226.0,1226.0,0.0,1226.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,16.0,836.0,0.0,836.0,836.0,0.0,836.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,17.0,420.0,0.0,420.0,420.0,0.0,420.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,18.0,369.0,0.0,369.0,369.0,0.0,369.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,19.0,293.0,0.0,293.0,293.0,0.0,293.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,20.0,271.0,0.0,271.0,271.0,0.0,271.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,21.0,154.0,0.0,154.0,154.0,0.0,154.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,22.0,190.0,0.0,190.0,190.0,0.0,190.0,,,
Leeds,Albion Street North,2016.0,November,45.0,Sunday,13-Nov-16,23.0,97.0,0.0,97.0,97.0,0.0,97.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,0.0,4.0,0.0,4.0,4.0,0.0,4.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,6.0,7.0,0.0,7.0,7.0,0.0,7.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,7.0,117.0,0.0,117.0,117.0,0.0,117.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,8.0,573.0,0.0,573.0,573.0,0.0,573.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,9.0,616.0,0.0,616.0,616.0,0.0,616.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,10.0,1133.0,0.0,1133.0,1133.0,0.0,1133.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,11.0,1934.0,0.0,1934.0,1934.0,0.0,1934.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,12.0,2631.0,0.0,2631.0,2631.0,0.0,2631.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,13.0,2441.0,0.0,2441.0,2441.0,0.0,2441.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,14.0,1633.0,0.0,1633.0,1633.0,0.0,1633.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,15.0,1766.0,0.0,1766.0,1766.0,0.0,1766.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,16.0,1170.0,0.0,1170.0,1170.0,0.0,1170.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,17.0,1102.0,0.0,1102.0,1102.0,0.0,1102.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,18.0,670.0,0.0,670.0,670.0,0.0,670.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,19.0,393.0,0.0,393.0,393.0,0.0,393.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,20.0,188.0,0.0,188.0,188.0,0.0,188.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,21.0,114.0,0.0,114.0,114.0,0.0,114.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,22.0,94.0,0.0,94.0,94.0,0.0,94.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Monday,14-Nov-16,23.0,51.0,0.0,51.0,51.0,0.0,51.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,0.0,13.0,0.0,13.0,13.0,0.0,13.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,1.0,7.0,0.0,7.0,7.0,0.0,7.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,4.0,9.0,0.0,9.0,9.0,0.0,9.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,5.0,27.0,0.0,27.0,27.0,0.0,27.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,6.0,55.0,0.0,55.0,55.0,0.0,55.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,7.0,178.0,0.0,178.0,178.0,0.0,178.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,8.0,711.0,0.0,711.0,711.0,0.0,711.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,9.0,918.0,0.0,918.0,918.0,0.0,918.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,10.0,1333.0,0.0,1333.0,1333.0,0.0,1333.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,11.0,1503.0,0.0,1503.0,1503.0,0.0,1503.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,12.0,1408.0,0.0,1408.0,1408.0,0.0,1408.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,13.0,1056.0,0.0,1056.0,1056.0,0.0,1056.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,14.0,721.0,0.0,721.0,721.0,0.0,721.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,15.0,756.0,0.0,756.0,756.0,0.0,756.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,16.0,718.0,0.0,718.0,718.0,0.0,718.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,17.0,713.0,0.0,713.0,713.0,0.0,713.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,18.0,412.0,0.0,412.0,412.0,0.0,412.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,19.0,187.0,0.0,187.0,187.0,0.0,187.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,20.0,86.0,0.0,86.0,86.0,0.0,86.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,21.0,48.0,0.0,48.0,48.0,0.0,48.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,22.0,71.0,0.0,71.0,71.0,0.0,71.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Tuesday,15-Nov-16,23.0,79.0,0.0,79.0,79.0,0.0,79.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,0.0,18.0,0.0,18.0,18.0,0.0,18.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,1.0,17.0,0.0,17.0,17.0,0.0,17.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,2.0,105.0,0.0,105.0,105.0,0.0,105.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,3.0,89.0,0.0,89.0,89.0,0.0,89.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,4.0,96.0,0.0,96.0,96.0,0.0,96.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,5.0,77.0,0.0,77.0,77.0,0.0,77.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,6.0,24.0,0.0,24.0,24.0,0.0,24.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,7.0,121.0,0.0,121.0,121.0,0.0,121.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,8.0,492.0,0.0,492.0,492.0,0.0,492.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,9.0,377.0,0.0,377.0,377.0,0.0,377.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,10.0,553.0,0.0,553.0,553.0,0.0,553.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,11.0,984.0,0.0,984.0,984.0,0.0,984.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,12.0,1693.0,0.0,1693.0,1693.0,0.0,1693.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,13.0,1950.0,0.0,1950.0,1950.0,0.0,1950.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,14.0,1547.0,0.0,1547.0,1547.0,0.0,1547.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,15.0,1216.0,0.0,1216.0,1216.0,0.0,1216.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,16.0,850.0,0.0,850.0,850.0,0.0,850.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,17.0,840.0,0.0,840.0,840.0,0.0,840.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,18.0,523.0,0.0,523.0,523.0,0.0,523.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,19.0,359.0,0.0,359.0,359.0,0.0,359.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,20.0,172.0,0.0,172.0,172.0,0.0,172.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,21.0,154.0,0.0,154.0,154.0,0.0,154.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,22.0,121.0,0.0,121.0,121.0,0.0,121.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Wednesday,16-Nov-16,23.0,79.0,0.0,79.0,79.0,0.0,79.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,0.0,186.0,0.0,186.0,186.0,0.0,186.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,1.0,198.0,0.0,198.0,198.0,0.0,198.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,2.0,278.0,0.0,278.0,278.0,0.0,278.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,3.0,270.0,0.0,270.0,270.0,0.0,270.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,4.0,266.0,0.0,266.0,266.0,0.0,266.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,5.0,175.0,0.0,175.0,175.0,0.0,175.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,6.0,52.0,0.0,52.0,52.0,0.0,52.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,7.0,62.0,0.0,62.0,62.0,0.0,62.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,8.0,402.0,0.0,402.0,402.0,0.0,402.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,9.0,487.0,0.0,487.0,487.0,0.0,487.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,10.0,749.0,0.0,749.0,749.0,0.0,749.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,11.0,1105.0,0.0,1105.0,1105.0,0.0,1105.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,12.0,1992.0,0.0,1992.0,1992.0,0.0,1992.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,13.0,2546.0,0.0,2546.0,2546.0,0.0,2546.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,14.0,1955.0,0.0,1955.0,1955.0,0.0,1955.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,15.0,1497.0,0.0,1497.0,1497.0,0.0,1497.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,16.0,1039.0,0.0,1039.0,1039.0,0.0,1039.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,17.0,1181.0,0.0,1181.0,1181.0,0.0,1181.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,18.0,933.0,0.0,933.0,933.0,0.0,933.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,19.0,681.0,0.0,681.0,681.0,0.0,681.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,20.0,478.0,0.0,478.0,478.0,0.0,478.0,,,
Leeds,Albion Street North,2016.0,November,46.0,Thursday,17-Nov-16,21.0,406.0,0.0,406.0,406.0,0.0,406.0,,,
