Ã¯Â»Â¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃÂ©ro-de-MinistÃÂ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1226,Computer equip.-large/med.mainframe-mini,698236.65
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1226,Computer equip.-large/med.mainframe-mini,18062.93
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1226,Computer equip.-large/med.mainframe-mini,85372.5
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1228,Computer software,48979.0
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1228,Computer software,18629.48
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1228,Computer software,65296.23
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1228,Computer software,23132.1
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1228,Computer software,1297758.28
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1228,Computer software,57071.73
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1228,Computer software,5308.87
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1228,Computer software,97555.32
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1228,Computer software,125532.11
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1229,Computer equipment parts,43525.78
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1229,Computer equipment parts,80387.4
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1229,Computer equipment parts,2348196.9
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1229,Computer equipment parts,515491.99
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1229,Computer equipment parts,133352.79
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1229,Computer equipment parts,86827.14
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1229,Computer equipment parts,205779.95
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",11693.0
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",43779.59
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",23350.0
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",18484.05
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",163.95
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",603.07
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",9181.71
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",112771.86
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",2079424.54
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",465499.4
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",79136.86
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",136135.72
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1231,"Off.furn.&furnish.,incl. parts",604177.05
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1239,Other office equipment and parts,2462.12
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1239,Other office equipment and parts,16318.69
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1239,Other office equipment and parts,252278.46
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1239,Other office equipment and parts,179230.85
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1239,Other office equipment and parts,23030.25
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1239,Other office equipment and parts,12581.24
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1239,Other office equipment and parts,27455.36
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1241,"Plumbing equipment & fittings,incl parts",797.5
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1241,"Plumbing equipment & fittings,incl parts",46363.07
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1242,"Elec.lighting,distr.&contr.equip.& parts",6821.59
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1242,"Elec.lighting,distr.&contr.equip.& parts",11160.83
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1242,"Elec.lighting,distr.&contr.equip.& parts",8691.49
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1243,Meas.contr.lab.med.&opt.instr.& parts,442572.95
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1243,Meas.contr.lab.med.&opt.instr.& parts,11719.04
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1243,Meas.contr.lab.med.&opt.instr.& parts,10525.29
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1243,Meas.contr.lab.med.&opt.instr.& parts,8491.98
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1243,Meas.contr.lab.med.&opt.instr.& parts,156177.22
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1249,Other equipment and parts,359572.88
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1249,Other equipment and parts,27346.29
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1249,Other equipment and parts,47720.33
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1249,Other equipment and parts,990.0
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1249,Other equipment and parts,8727.95
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1249,Other equipment and parts,6919.42
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1249,Other equipment and parts,56.5
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1249,Other equipment and parts,5354.6
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1249,Other equipment and parts,48.45
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1261,Road motor vehicles,34771.0
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1261,Road motor vehicles,23824.0
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1263,Road motor vehicles parts,320.0
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1264,Other vehicles,10261.0
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1267,"Misc. vehic. parts, incl tires & tubes",2088.0
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1267,"Misc. vehic. parts, incl tires & tubes",137.5
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1267,"Misc. vehic. parts, incl tires & tubes",708.99
2006/2007,4,Canadian Heritage,135,Canadian Heritage,1267,"Misc. vehic. parts, incl tires & tubes",1075.37
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1212,"Tools, and implements",671.83
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1212,"Tools, and implements",257.4
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1219,Other machinery and parts,802.41
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1219,Other machinery and parts,7321.56
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1219,Other machinery and parts,18049.26
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1219,Other machinery and parts,1631.0
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1221,Voice communications equipment,16181.57
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1221,Voice communications equipment,2631.23
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1221,Voice communications equipment,41771.31
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1221,Voice communications equipment,8956.52
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1222,"Data(message/text, & computer)comm.equip",5520.0
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1223,Image/video equipment,39892.73
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1223,Image/video equipment,2339.95
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1223,Image/video equipment,4668.52
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1223,Image/video equipment,50637.71
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1223,Image/video equipment,17770.9
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1226,Computer equip.-large/med.mainframe-mini,382886.13
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1226,Computer equip.-large/med.mainframe-mini,506557.0
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1226,Computer equip.-large/med.mainframe-mini,85188.5
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1226,Computer equip.-large/med.mainframe-mini,216867.14
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1226,Computer equip.-large/med.mainframe-mini,32220.23
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1226,Computer equip.-large/med.mainframe-mini,111603.1
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1226,Computer equip.-large/med.mainframe-mini,154983.43
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1227,Computer equip.small-desktop/pers./port.,62641.02
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1227,Computer equip.small-desktop/pers./port.,347476.15
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1227,Computer equip.small-desktop/pers./port.,12633.96
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1227,Computer equip.small-desktop/pers./port.,132307.89
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1227,Computer equip.small-desktop/pers./port.,11201.18
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1228,Computer software,8600.4
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1228,Computer software,29150.04
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1228,Computer software,12766.7
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1228,Computer software,40478.63
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1228,Computer software,512.69
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1228,Computer software,39985.85
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1228,Computer software,43711.89
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1231,"Off.furn.&furnish.,incl. parts",688.5
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1231,"Off.furn.&furnish.,incl. parts",21465.0
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1231,"Off.furn.&furnish.,incl. parts",122031.68
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1231,"Off.furn.&furnish.,incl. parts",21467.03
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1231,"Off.furn.&furnish.,incl. parts",32975.95
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1231,"Off.furn.&furnish.,incl. parts",145304.82
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1239,Other office equipment and parts,8123.59
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1239,Other office equipment and parts,16731.48
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1239,Other office equipment and parts,3110.64
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1239,Other office equipment and parts,2213.3
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,42.74
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,5850.95
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1246,"Other furn.&fixt., incl. parts",19481.0
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1246,"Other furn.&fixt., incl. parts",23185.64
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1246,"Other furn.&fixt., incl. parts",22856.03
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1246,"Other furn.&fixt., incl. parts",2246.0
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1246,"Other furn.&fixt., incl. parts",18384.36
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1246,"Other furn.&fixt., incl. parts",10288.99
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1249,Other equipment and parts,45956.0
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1249,Other equipment and parts,21618.0
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1249,Other equipment and parts,3496.78
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1249,Other equipment and parts,32220.69
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1249,Other equipment and parts,282.1
2006/2007,4,Canadian Heritage,145,Library and Archives Canada,1249,Other equipment and parts,514.0
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1221,Voice communications equipment,23572.96
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1222,"Data(message/text, & computer)comm.equip",25429.65
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1223,Image/video equipment,3609.51
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1225,Telecommunication equipment parts,3486.0
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1226,Computer equip.-large/med.mainframe-mini,342473.53
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1226,Computer equip.-large/med.mainframe-mini,40543.33
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1226,Computer equip.-large/med.mainframe-mini,1012573.15
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1227,Computer equip.small-desktop/pers./port.,18568.69
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1228,Computer software,127180.06
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1229,Computer equipment parts,36120.67
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1231,"Off.furn.&furnish.,incl. parts",374945.1
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1239,Other office equipment and parts,16945.81
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1242,"Elec.lighting,distr.&contr.equip.& parts",3680.28
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1245,Safety & sanitat.equipment and parts,9711.4
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1246,"Other furn.&fixt., incl. parts",4389.39
2006/2007,4,Canadian Heritage,149,Office Of Indian Resid Sch Resol of Cda,1249,Other equipment and parts,2443.0
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1221,Voice communications equipment,1104.08
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1221,Voice communications equipment,8744.69
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1221,Voice communications equipment,2158.54
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1221,Voice communications equipment,11636.78
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1222,"Data(message/text, & computer)comm.equip",16497.24
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1223,Image/video equipment,32089.0
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1223,Image/video equipment,1532.98
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1223,Image/video equipment,40154.4
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1223,Image/video equipment,379.99
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1223,Image/video equipment,7430.26
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1224,"Dig.com.equ.int.voice,data or video/imag",1960.0
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1224,"Dig.com.equ.int.voice,data or video/imag",4547.17
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1225,Telecommunication equipment parts,3765.83
2006/2007,5,Citizenship and Immigration,32,Immigration and Refugee Board of Canada,1226,Computer equip.-large/med.mainframe-mini,63134.16
