CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
41018146,TROPICAL II RESTAURANT,Queens,36-10,GREENPOINT AVENUE,11101.0,7183922734,Latin American,F,06C,Cycle Inspection / Initial Inspection,QN31
50041121,NEW LAN KING RESTAURANT,Brooklyn,1688,EAST   16 STREET,11229.0,7183751030,Chinese,O,04H,Cycle Inspection / Reopening Inspection,BK44
50075837,DOMINO'S,Staten Island,3902,RICHMOND AVENUE,10312.0,5166038816,Pizza,D,08A,Cycle Inspection / Initial Inspection,SI01
50000905,SUBWAY,Manhattan,2699,BROADWAY,10025.0,2129610632,Sandwiches,P,02G,Cycle Inspection / Initial Inspection,MN12
40394701,THE END ZONE BAR,Queens,14944,14 AVENUE,11357.0,7187469654,American,P,08A,Cycle Inspection / Initial Inspection,QN49
50094921,NEW DRAGON,Manhattan,2413A,2 AVENUE,10035.0,2124271786,Chinese,O,10F,Pre-permit (Operational) / Reopening Inspection,MN34
41692061,PETIT POULET,Manhattan,52,WEST   33 STREET,10001.0,2122440440,French,D,10B,Cycle Inspection / Initial Inspection,MN17
50058239,HEIGHTS FALAFEL,Brooklyn,78,HENRY STREET,11201.0,7184880808,Middle Eastern,F,10F,Cycle Inspection / Initial Inspection,BK09
41681923,MIST HARLEM,Manhattan,46,WEST  116 STREET,10026.0,6467383043,American,F,22A,Administrative Miscellaneous / Initial Inspection,MN11
40396264,DA NICO RESTAURANT,Manhattan,164,MULBERRY STREET,10013.0,2123431212,Italian,D,10B,Cycle Inspection / Re-inspection,MN24
50084132,GULCHATAY RESTAURANT,Brooklyn,1915,AVENUE U,11229.0,3476735288,Turkish,D,06C,Pre-permit (Operational) / Re-inspection,BK44
41161770,BRIDGE COFFEE SHOP,Brooklyn,73,BRIDGE STREET,11201.0,7187970825,Spanish,D,10F,Cycle Inspection / Initial Inspection,BK38
41712865,CLEMENTE'S MARYLAND CRAB HOUSE,Brooklyn,3939,EMMONS AVENUE,11229.0,7186467373,American,D,10F,Cycle Inspection / Re-inspection,BK17
41305916,DUNKIN,Queens,13504,JAMAICA AVENUE,11418.0,7182629567,Donuts,D,10F,Cycle Inspection / Initial Inspection,QN54
50072298,KRISPY KRUNCHY CHICKEN,Brooklyn,50,HOYT STREET,11201.0,7185220888,Chicken,D,02B,Pre-permit (Operational) / Initial Inspection,BK38
41696419,DON ALEX RESTAURANT,Queens,8410,37 AVENUE,11372.0,7184240233,Peruvian,F,06C,Cycle Inspection / Initial Inspection,QN28
41670224,BAHAR MASALA,Brooklyn,984,CONEY ISLAND AVENUE,11230.0,7184348088,Afghan,P,10B,Cycle Inspection / Initial Inspection,BK42
50066109,KORONET PIZZA,Manhattan,2848,BROADWAY,10025.0,2122221566,Pizza,C,02B,Pre-permit (Operational) / Compliance Inspection,MN09
50038249,TOUS LES JOURS,Queens,3902,UNION ST,11354.0,7187626557,Bakery Products/Desserts,U,02B,Cycle Inspection / Initial Inspection,QN22
50019025,GREY DOLPHIN SPORTS BAR & LOUNGE,Queens,22320,LINDEN BLVD,11411.0,7189492321,Caribbean,U,09B,Cycle Inspection / Initial Inspection,QN33
41717385,HEALTHY FRESH,Bronx,621,EAST  187 STREET,10458.0,7186187200,Sandwiches/Salads/Mixed Buffet,U,06B,Cycle Inspection / Initial Inspection,BX06
41067502,CARLOS PIZZERIA,Queens,575,SENECA AVENUE,11385.0,7183868526,Pizza,P,02B,Cycle Inspection / Initial Inspection,QN20
41510846,218 RESTAURANT,Manhattan,218220,GRAND STREET,,2122268039,Chinese,U,06F,Cycle Inspection / Re-inspection,
41387635,ANGELOS DELI RESTAURANT,Queens,5000,GRAND AVENUE,11378.0,7183864423,Mexican,F,08A,Cycle Inspection / Initial Inspection,QN30
50012067,MIKE'S DINER,Queens,2237,31ST ST,11105.0,9175314743,American,P,08A,Cycle Inspection / Initial Inspection,QN72
50005340,ASIAN GOURMET,Queens,57-11,MAIN STREET,11355.0,7183212226,Asian/Asian Fusion,D,06F,Cycle Inspection / Re-inspection,QN62
50055243,THAI VILLA,Manhattan,5,EAST   19 STREET,10003.0,2128029999,Thai,F,02H,Cycle Inspection / Initial Inspection,MN13
41232125,VELVET LOUNGE,Brooklyn,174,BROADWAY,11211.0,7183024427,American,U,04H,Cycle Inspection / Re-inspection,BK73
50017143,3 IN 1 FS&H JAMAICAN RESTAURANT,Queens,14412,243RD ST,11422.0,3476320767,Caribbean,U,04A,Cycle Inspection / Initial Inspection,QN05
41322562,MARGARITA'S RESTAURANT & SPORT BAR,Queens,8322,37 AVENUE,11372.0,7182051705,Latin American,U,02G,Cycle Inspection / Initial Inspection,QN28
50091763,SWEETGREEN,Manhattan,125,CHAMBERS STREET,10007.0,6468912620,Salads,S,20A,Administrative Miscellaneous / Initial Inspection,MN24
41555685,COLONIE,Brooklyn,127,ATLANTIC AVENUE,11201.0,7188557500,American,F,04N,Cycle Inspection / Initial Inspection,BK09
41681666,ISLAND SOFT PRETZEL STOP,Staten Island,6,FERRY TERMINAL DRIVE,10301.0,6465250973,American,F,20F,Administrative Miscellaneous / Initial Inspection,SI22
50051745,ORCHARD BEACH SNACK BAR SECTION 5,Bronx,1,ORCHARD BEACH ROAD,10464.0,6462294471,Coffee/Tea,D,04N,Pre-permit (Non-operational) / Initial Inspection,BX99
50014997,Lolo's Seafood Shack,Manhattan,303,WEST  116 STREET,10026.0,6466495536,Seafood,D,04L,Cycle Inspection / Initial Inspection,MN11
50016142,LECHONERA LA ISLA,Manhattan,254,EAST  125 STREET,10035.0,2129961972,Latin American,D,02B,Cycle Inspection / Re-inspection,MN34
41657006,LE PARIS DAKAR,Brooklyn,518,NOSTRAND AVENUE,11216.0,3479554100,French,D,10F,Cycle Inspection / Initial Inspection,BK75
40659101,LUCKY HOUSE CHINESE KITCHEN,Brooklyn,343345,LEWIS AVENUE,,7184432298,Chinese,D,04L,Cycle Inspection / Initial Inspection,
41418978,BAGEL EXPRESS III,Manhattan,340,3 AVENUE,10010.0,2122134700,Bagels/Pretzels,D,04L,Cycle Inspection / Re-inspection,MN21
50054304,ALI BABA HOOKAH LOUNGE,Staten Island,4561,AMBOY ROAD,10312.0,3479834604,Middle Eastern,U,20D,Administrative Miscellaneous / Initial Inspection,SI01
41512259,DUNKIN,Queens,4159,KISSENA BOULEVARD,11355.0,7183212096,Donuts,D,06C,Cycle Inspection / Initial Inspection,QN22
50058248,NACHO MACHO TACO,Brooklyn,82,5 AVENUE,11217.0,7186228282,Tex-Mex,U,08A,Cycle Inspection / Initial Inspection,BK37
50058456,SAMI'S KABAB HOUSE,Queens,3557,CRESCENT ST,11106.0,9178327165,Afghan,D,02B,Cycle Inspection / Initial Inspection,QN70
50072230,AKINO,Queens,8280,BROADWAY,11373.0,7187798280,Japanese,F,02G,Pre-permit (Operational) / Initial Inspection,QN50
50004578,LUCKY CHICKEN,Manhattan,377,1 AVENUE,10010.0,2122281325,Chicken,P,02B,Cycle Inspection / Initial Inspection,MN21
50091853,TRATTORIA 35,Queens,2,BAY CLUB DRIVE,11360.0,7186315545,,,,,QN47
50092352,DAI HACHI SUSHI & BAR,Manhattan,1074,2 AVENUE,10022.0,2128880788,Japanese,U,02G,Cycle Inspection / Initial Inspection,MN19
41308287,BUTTERMILK CHANNEL,Brooklyn,524,COURT STREET,11231.0,7188528490,American,F,04N,Cycle Inspection / Initial Inspection,BK33
50073323,TASTE OF COCHIN,Queens,248-08,UNION TURNPIKE,11426.0,7183473900,Indian,F,06C,Cycle Inspection / Initial Inspection,QN43
50076639,YIFANG TAIWAN FRUIT TEA,Queens,13515,40TH RD,11354.0,9173269929,Coffee/Tea,U,06C,Cycle Inspection / Initial Inspection,QN22
50050792,PLANT FOOD + WINE,Manhattan,84,EAST    4 STREET,10003.0,2126581948,Vegetarian,F,04N,Cycle Inspection / Initial Inspection,MN22
50040217,AFRICA KINE,Manhattan,2267,ADAM CLAYTON POWELL JR BOULEVARD,,2126669400,African,P,04N,Cycle Inspection / Initial Inspection,
41171216,EAST SIDE BILLIARD,Manhattan,163,EAST   86 STREET,10028.0,2128317665,American,U,10J,Cycle Inspection / Re-inspection,MN40
50040389,RIKO PERUVIAN CUISINE,Queens,4523,GREENPOINT AVE,11104.0,7183615721,Peruvian,F,06E,Cycle Inspection / Initial Inspection,QN31
41156294,TELEON CAFE,Manhattan,264,WEST   40 STREET,10018.0,2125753838,American,D,02B,Cycle Inspection / Initial Inspection,MN17
50044807,MAMA PUEBLA,Bronx,3465,EAST TREMONT AVENUE,10465.0,7187926262,Mexican,U,10H,Cycle Inspection / Re-inspection,BX52
41474378,ZENGO NYC,Manhattan,622,3 AVENUE,10017.0,2128088110,Latin American,P,02B,Cycle Inspection / Initial Inspection,MN20
50009906,CLAUDETTE,Manhattan,24,5 AVENUE,10011.0,2128682424,French,D,04L,Cycle Inspection / Initial Inspection,MN23
41159730,SHADES OF GREEN,Manhattan,125,EAST   15 STREET,10003.0,2126741394,American,D,10F,Cycle Inspection / Re-inspection,MN21
50094704,LISA'S DUMPLINGS,Manhattan,1000S,8 AVENUE,10019.0,9179941815,Chinese,D,06C,Pre-permit (Operational) / Re-inspection,MN15
50038623,TIME FLIES BBQ & BAR,Queens,163-08,NORTHERN BOULEVARD,11358.0,7188889068,Chinese,D,06C,Cycle Inspection / Re-inspection,QN51
50007382,MEMORIES BAR SHEVROJA,Brooklyn,2611,BATH AVENUE,11214.0,7187152911,Eastern European,U,04N,Cycle Inspection / Initial Inspection,BK29
41251661,KREYOL FLAVOR,Brooklyn,1738,FLATBUSH AVENUE,11210.0,7182580509,Creole/Cajun,U,02H,Cycle Inspection / Initial Inspection,BK58
50078711,THAI SELECT,Manhattan,472,9 AVENUE,10018.0,6468587993,Thai,F,06C,Pre-permit (Operational) / Initial Inspection,MN13
40698537,EL CENTRO,Manhattan,824,9 AVENUE,10019.0,6467636585,Mexican,D,06C,Cycle Inspection / Re-inspection,MN15
50009452,TACOMBI,Manhattan,30,WEST   24 STREET,10010.0,2122423491,Tex-Mex,P,04N,Cycle Inspection / Initial Inspection,MN13
50048064,JES CATERING,Bronx,1438,EAST GUN HILL ROAD,10469.0,7189948175,Caribbean,D,10F,Cycle Inspection / Initial Inspection,BX31
41664553,THE NATIONAL,Manhattan,125,EAST   50 STREET,10022.0,2127152400,American,D,10F,Cycle Inspection / Re-inspection,MN19
50064308,LAVARTERA MEDITERRANEAN BISTRO,Brooklyn,88,LIVINGSTON STREET,11201.0,3476893800,Mediterranean,F,02B,Cycle Inspection / Initial Inspection,BK09
50004436,CHECKERS,Brooklyn,1130,MYRTLE AVENUE,11206.0,3477894250,Hamburgers,D,10H,Cycle Inspection / Initial Inspection,BK35
41331446,CAFE JONNY'S LOUNGE,Brooklyn,38,AVENUE O,11204.0,7182562200,Mediterranean,F,15F7,Smoke-Free Air Act / Initial Inspection,BK29
40384528,VESELKA RESTAURANT,Manhattan,144,SECOND AVENUE,10003.0,2122289682,Eastern European,F,04N,Cycle Inspection / Initial Inspection,MN22
50016759,EL GRAND CHEF RESTAURANT & PIZZERIA,Bronx,237,EAST TREMONT AVENUE,10457.0,7182900996,Spanish,F,06F,Cycle Inspection / Initial Inspection,BX41
50017059,BASES LOADED SPORTS BAR,Bronx,2997,WESTCHESTER AVENUE,10461.0,7188298500,American,U,04L,Cycle Inspection / Re-inspection,BX10
40578433,VILLA RUSSO,Queens,11816,101 AVENUE,11419.0,7188490990,Italian,D,06D,Cycle Inspection / Re-inspection,QN55
41414797,(PUBLIC FARE) 81st street and central park west (Delacorte Theatre),Manhattan,,CENTRAL PARK WEST,10024.0,6467475354,American,F,10B,Cycle Inspection / Re-inspection,
41233172,CAFE K-2,Queens,7319,37 ROAD,11372.0,7185652133,Pakistani,B,,Administrative Miscellaneous / Initial Inspection,QN28
41711530,GALLAGHER'S,Manhattan,228,WEST   52 STREET,10019.0,2122455336,American,F,04N,Cycle Inspection / Initial Inspection,MN17
40928949,PARA TI COLOMBIA CON SABOR,Queens,17235,HILLSIDE AVENUE,11432.0,7182986096,Latin American,D,02G,Cycle Inspection / Re-inspection,QN06
50001313,NEW GOLDEN RESTAURANT,Brooklyn,1483,FLATBUSH AVENUE,11210.0,7184346377,Chinese,G,06A,Cycle Inspection / Initial Inspection,BK42
40573141,PEPE ROSSO TO GO,Manhattan,149,SULLIVAN STREET,10012.0,2126774555,Italian,P,08A,Cycle Inspection / Initial Inspection,MN24
50017309,BREAD & BUTTER,Manhattan,419,PARK AVENUE SOUTH,10016.0,2126830444,Sandwiches,U,10B,Cycle Inspection / Re-inspection,MN20
50061060,TEXAS CHICKEN & BURGERS,Bronx,3275,WESTCHESTER AVENUE,10461.0,6467758513,Chicken,U,20F,Administrative Miscellaneous / Initial Inspection,BX10
50045121,SUBWAY,Manhattan,578,WEST  125 STREET,10027.0,6463990754,Sandwiches,D,10I,Cycle Inspection / Initial Inspection,MN09
50070895,TAJ KEBAB,Brooklyn,416,DITMAS AVENUE,11218.0,7186333006,Middle Eastern,F,10F,Cycle Inspection / Initial Inspection,BK41
50095850,BAGEL BOSS,Manhattan,544,3 AVENUE,10016.0,6463681880,Jewish/Kosher,U,02G,Cycle Inspection / Initial Inspection,MN20
41304667,LOS 3 POTRILLOS,Brooklyn,1004,4 AVENUE,11232.0,7187888484,Mexican,D,10F,Cycle Inspection / Re-inspection,BK32
50098254,CROWN CHICKEN PERI PERI CHICKEN & BBQ GRILL,Staten Island,1970,VICTORY BOULEVARD,10314.0,3479343155,Chicken,F,04A,Pre-permit (Operational) / Initial Inspection,SI07
40705052,IL FORNETTO TRATTORIA CAFE,Brooklyn,2902,EMMONS AVENUE,11235.0,7183328494,Italian,D,06F,Cycle Inspection / Initial Inspection,BK17
50001122,NONNO'S PIZZA,Brooklyn,8816,3 AVENUE,11209.0,7182386200,Italian,P,02G,Cycle Inspection / Initial Inspection,BK31
50056753,UPSIDE CRAFT BURGERS,Brooklyn,4102,18 AVENUE,11218.0,7186330233,Jewish/Kosher,D,10F,Cycle Inspection / Initial Inspection,BK41
41558986,TASTE KOREA 232,Brooklyn,232,TAAFFE PLACE,11205.0,7186381750,Korean,P,10F,Cycle Inspection / Initial Inspection,BK69
50002376,TAVERNA KYCLADES,Manhattan,228,1 AVENUE,10009.0,2124320011,Greek,U,10F,Cycle Inspection / Re-inspection,MN22
41600011,"CAFE ON 5TH, STERLING AFFAIR",Manhattan,1216,5 AVENUE,10029.0,2128227229,American,P,10B,Cycle Inspection / Initial Inspection,MN33
50056425,WENDY'S,Brooklyn,7811,FLATLANDS AVENUE,11236.0,7182511801,American,U,06A,Cycle Inspection / Initial Inspection,BK50
50084342,PARQ,Bronx,4001,EAST TREMONT AVENUE,10465.0,7186846053,American,D,10F,Pre-permit (Operational) / Re-inspection,BX52
41621317,GRACE KITCHEN,Queens,111-56,VAN WYCK EXPRESSWAY,11420.0,7185295850,Chinese,F,04L,Cycle Inspection / Initial Inspection,QN55
50050249,JULIA'S COFFEE SHOP,Bronx,232,EAST  144 STREET,10451.0,3475734511,Latin American,U,06F,Cycle Inspection / Re-inspection,BX39
50070762,DONNA'S DUTCH POT,Brooklyn,1073,LIBERTY AVENUE,11208.0,3474067388,Caribbean,D,10F,Cycle Inspection / Re-inspection,BK83
50013743,EXPRESSWAY BUBBLE TEA & SNACKS,Queens,41-28,MAIN STREET,11355.0,6463621995,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,QN22
41269825,EL QUINTO PINO,Manhattan,401,WEST   24 STREET,10011.0,2122066900,Latin American,F,04L,Cycle Inspection / Initial Inspection,MN13
41477830,RESIDENCE INN TIMES SQUARE,Manhattan,1033,6 AVENUE,10018.0,2127680007,American,F,08A,Cycle Inspection / Initial Inspection,MN17
50072637,GHETTO SHACK,Brooklyn,9320,AVENUE L,11236.0,3475875819,Caribbean,F,02G,Cycle Inspection / Initial Inspection,BK50
50072529,THE LOST LADY,Manhattan,171,AVENUE C,10009.0,3474550228,Tapas,P,04L,Pre-permit (Operational) / Initial Inspection,MN28
41237926,STARBUCKS,Manhattan,1261,LEXINGTON AVENUE,10028.0,2128791764,Coffee/Tea,D,10B,Cycle Inspection / Re-inspection,MN40
50000950,THAI 101,Queens,39-15,BELL BOULEVARD,11361.0,7186318600,Thai,D,04H,Cycle Inspection / Initial Inspection,QN46
50068377,HELL'S CHICKEN,Manhattan,641,10 AVENUE,10036.0,2127571120,Chicken,D,10F,Cycle Inspection / Initial Inspection,MN15
50051657,KUNG FU TEA,Manhattan,234,CANAL STREET,10013.0,6465082844,"Juice, Smoothies, Fruit Salads",E,16E,Calorie Posting / Initial Inspection,MN27
50065582,OOHLALA AMBIANCE EXPRESS,Brooklyn,1433,FLATBUSH AVENUE,11210.0,7184344287,Creole,D,10F,Cycle Inspection / Re-inspection,BK42
40368157,ELEPHANT & CASTLE,Manhattan,68,GREENWICH AVENUE,10011.0,2122431400,American,P,10B,Cycle Inspection / Initial Inspection,MN23
41717895,LOON CHUAN RESTAURANT,Staten Island,85,PAGE AVENUE,10309.0,7189679819,Chinese,D,06D,Cycle Inspection / Re-inspection,SI11
50086854,CROSSFIT SPOT,Manhattan,55,AMSTERDAM AVENUE,10023.0,6463303791,"Juice, Smoothies, Fruit Salads",D,10F,Cycle Inspection / Initial Inspection,MN14
50084757,TROPIC BOWL,Manhattan,45,1 AVENUE,10003.0,3472869568,"Juice, Smoothies, Fruit Salads",D,04J,Pre-permit (Non-operational) / Initial Inspection,MN22
41267350,TENDA ASIAN FUSION,Brooklyn,1734,SHEEPSHEAD BAY ROAD,11235.0,7183680222,Japanese,F,08C,Cycle Inspection / Initial Inspection,BK17
50059733,BELLA LUNA,Manhattan,574,COLUMBUS AVENUE,10024.0,2128772267,Italian,D,10F,Cycle Inspection / Re-inspection,MN12
50062655,GO GO CURRY,Manhattan,144,WEST   19 STREET,10011.0,2122554555,Japanese,D,10F,Cycle Inspection / Initial Inspection,MN13
41649657,ABYSSINIA ETHIOPIAN RESTAURANT,Manhattan,268,WEST  135 STREET,10030.0,2122812673,Ethiopian,D,10F,Cycle Inspection / Initial Inspection,MN03
50000956,LA CHOZA DEL GORDO,Queens,41-05,NORTHERN BOULEVARD,11101.0,7187070370,Latin American,F,06C,Cycle Inspection / Initial Inspection,QN70
41477995,RJC FAMILY'S CAFE,Bronx,2378,JEROME AVENUE,10468.0,7182204888,Mexican,D,09B,Cycle Inspection / Initial Inspection,BX40
41722492,CHIPOTLE MEXICAN GRILL,Manhattan,4009,BROADWAY,10032.0,6464125429,Tex-Mex,D,02B,Cycle Inspection / Initial Inspection,MN36
50048062,GEORGIA & ALIOU'S TINY TREATS CAFE,Manhattan,1000S,8 AVENUE,10019.0,2125414441,Coffee/Tea,U,02B,Pre-permit (Operational) / Compliance Inspection,MN15
41508258,BELLA MAMA ROSE,Staten Island,264,MORNINGSTAR ROAD,10303.0,7189810545,Italian,F,10B,Cycle Inspection / Re-inspection,SI12
40647906,TERRACE ON THE PARK,Queens,5211,111 STREET,11368.0,7185925000,American,P,08A,Cycle Inspection / Initial Inspection,QN99
50072904,FLAVOR OF INDIA,Queens,25917,HILLSIDE AVE,11004.0,7183435888,Indian,F,02G,Pre-permit (Operational) / Initial Inspection,QN44
40362869,SHASHEMENE INT'L RESTAURANT,Brooklyn,195,EAST   56 STREET,11203.0,3474300871,Caribbean,D,06C,Cycle Inspection / Initial Inspection,BK96
50032853,VINNY'S LUNCHBOX,Brooklyn,171,AVENUE U,11223.0,__________,American,F,04C,Cycle Inspection / Initial Inspection,BK29
50058307,OCD CAFE,Manhattan,1196,AVENUE OF THE AMERICAS,10036.0,2125752806,Coffee/Tea,D,06F,Cycle Inspection / Initial Inspection,MN17
41226816,SUBWAY,Queens,11414,SUTPHIN BOULEVARD,11434.0,7188457400,Sandwiches,U,06D,Cycle Inspection / Initial Inspection,QN76
50005131,ANDREA'S CHICKEN,Queens,56-27,61 STREET,11378.0,7183260103,Peruvian,D,08C,Cycle Inspection / Initial Inspection,QN30
41420319,OCEANA,Manhattan,120,WEST   49 STREET,10019.0,2127595941,Seafood,F,04N,Cycle Inspection / Initial Inspection,MN17
50083370,SAI,Queens,9534,QUEENS BLVD,11374.0,7188970429,Asian/Asian Fusion,F,06D,Pre-permit (Operational) / Initial Inspection,QN18
50080513,BERBER STREET FOOD,Manhattan,35,CARMINE STREET,10014.0,6464836459,African,D,10B,Pre-permit (Non-operational) / Initial Inspection,MN23
41463601,JUAN VALDEZ CAFE,Manhattan,140,EAST   57 STREET,10022.0,9172890981,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,MN19
41501088,SOUTH JAMAICA PORTUGUESE SPORTING CLUB,Queens,9523,SUTPHIN BOULEVARD,11435.0,7182973343,Portuguese,P,04H,Cycle Inspection / Initial Inspection,QN61
50039094,VAUCLUSE,Manhattan,575,PARK AVENUE,10065.0,6468692300,French,D,10F,Cycle Inspection / Re-inspection,MN40
40703714,PALM RESTAURANT,Manhattan,250,WEST   50 STREET,10019.0,2123337256,Steakhouse,D,06C,Cycle Inspection / Re-inspection,MN17
50098723,ORIENTAL GOURMET,Brooklyn,5411,5 AVENUE,11220.0,9293735588,Chinese,P,06A,Pre-permit (Operational) / Initial Inspection,BK34
41645241,CHEUNG KHEI RESTAURANT,Queens,25324,UNION TPKE,11004.0,7183439811,Chinese,D,09B,Cycle Inspection / Initial Inspection,QN44
41621807,"WEI WEST, BEANS & GREENS",Manhattan,102,NORTH END AVENUE,10282.0,2127861300,Asian/Asian Fusion,U,04H,Cycle Inspection / Re-inspection,MN25
41444147,NATIONAL RESTAURANT & COFFEE SHOP,Bronx,68,BEDFORD PARK BOULEVARD,10468.0,7183655515,American,B,22C,Administrative Miscellaneous / Initial Inspection,BX28
50044920,VIVI BUBBLE TEA,Queens,8328,BROADWAY,11373.0,7185488888,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,QN50
41691978,TASTE OF KERALA KITCHEN,Queens,26705,HILLSIDE AVENUE,11004.0,7184701702,Pakistani,F,22G,Administrative Miscellaneous / Initial Inspection,QN44
50053326,MIRAKUYA,Brooklyn,727,FLUSHING AVENUE,11206.0,7185763279,Japanese,D,04L,Cycle Inspection / Initial Inspection,BK75
50066529,BRAVI RAGAZZI BK,Brooklyn,570,PUTNAM AVENUE,11221.0,3477708048,Pizza,B,,Cycle Inspection / Re-inspection,BK35
50044704,YOURS TRULY,Manhattan,8,SPRING STREET,10012.0,9173882641,Coffee/Tea,F,06D,Cycle Inspection / Initial Inspection,MN24
41613424,LAS SERRANITAS RESTAURANT,Queens,10011,37 AVENUE,11368.0,7186512425,Spanish,S,18G,Administrative Miscellaneous / Initial Inspection,QN26
50076870,WESTSIDE WOK-KONATA SUSHI BAR,Manhattan,691,AMSTERDAM AVENUE,10025.0,2122222373,Jewish/Kosher,F,02B,Cycle Inspection / Re-inspection,MN12
41290515,MI BELLA DAMA RESTAURANT,Brooklyn,296,KNICKERBOCKER AVENUE,11237.0,7186284253,Spanish,D,04N,Cycle Inspection / Re-inspection,BK77
50094898,AKURA SUSHI,Manhattan,39,EAST   31 STREET,10016.0,2126790888,Japanese,F,04L,Pre-permit (Operational) / Re-inspection,MN17
41233053,LA CABANA SALVADORENA,Bronx,3150,VILLA AVENUE,10468.0,7184676810,Latin American,D,10F,Cycle Inspection / Re-inspection,BX05
50092870,PAPA THAI,Manhattan,2115,FREDERICK DOUGLASS BOULEVARD,,2128661857,Thai,F,02G,Pre-permit (Operational) / Initial Inspection,
50095592,SOUTHERN GIRLS SOUL FOOD,Queens,21828,MERRICK BLVD,11413.0,9173750094,Soul Food,F,10B,Pre-permit (Operational) / Initial Inspection,QN66
40670684,LULU'S BAKERY,Queens,185-26,UNION TURNPIKE,11366.0,7184544300,Bakery Products/Desserts,D,04N,Cycle Inspection / Initial Inspection,QN06
40958138,BOWERY BAY TAVERN,Queens,0,LAGUARDIA AIRPORT,11369.0,7186566210,American,D,04L,Cycle Inspection / Initial Inspection,QN98
41292268,T BAAR,Brooklyn,4823,8 AVENUE,11220.0,3473503522,"Juice, Smoothies, Fruit Salads",U,04L,Cycle Inspection / Initial Inspection,BK34
41316782,1 BANANA QUEEN,Bronx,6,EAST MT EDEN AVENUE,10452.0,7187310039,"Juice, Smoothies, Fruit Salads",F,08A,Cycle Inspection / Initial Inspection,BX63
50101685,GO DETOX JUICE BAR AND GRILL,Brooklyn,10,GRAHAM AVENUE,11206.0,3474444414,"Juice, Smoothies, Fruit Salads",F,10E,Pre-permit (Operational) / Initial Inspection,BK90
50079051,LATINO COFFEE SHOP & PIZZA,Queens,15019,LIBERTY AVE,11433.0,7188802591,Latin American,F,10H,Pre-permit (Operational) / Initial Inspection,QN61
40593315,READE STREET PUB & KITCHEN,Manhattan,135,READE STREET,10013.0,2122272295,American,D,10F,Cycle Inspection / Initial Inspection,MN24
41556827,MOJO LATIN,Queens,7020,AUSTIN STREET,11375.0,7182616162,American,F,10B,Cycle Inspection / Initial Inspection,QN17
50015486,THE IZAKAYA,Manhattan,326,EAST    6 STREET,10003.0,9174751284,Japanese,F,04H,Cycle Inspection / Re-inspection,MN22
